,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
5286,5,Erie,Lancaster (Town),2.5 MI SOUTH OF DEPEW,FORESTREAM DRIVE,SLATE BOTTOM CRK.,Town,1988,8,9
14265,6,Steuben,Erwin (Town),0.4 MI NW OF PAINTED POST,415 415 64011026,ERWIN HOLLOW CRK,NYSDOT,1996,8,9
6552,2,Herkimer,Cold Brook (Village),1.1 MI N JCT SH 8 & SH 28,8   8 23081019,COLD BROOK,NYSDOT,1998,8,9
6553,2,Herkimer,Cold Brook (Village),1.9 MI N JCT RTS 28 & 8,8   8 23081026,COLD BROOK,NYSDOT,1998,8,9
2859,6,Chemung,Horseheads (Town),IN ELMIRA HEIGHTS,CAMDEN AVENUE,HALDERMAN CREEK,County,1953,8,9
8606,2,Montgomery,Palatine (Town),4.3 MI E JCT RTS 10 & 5,5   5 25121164,KNAUDERACK CREEK,NYSDOT,1980,8,9
2876,6,Chemung,Horseheads (Town),NO OF ELMIRA HEIGHTS VILL,STEELE STREET,HALDERMAN CREEK,County,1945,8,9
6430,1,Greene,New Baltimore (Town),1 MI NE JCT SH144 & US 9W,87IX,HANNACROIS CREEK,NYS Thruway Authority,1955,8,9
15266,9,Sullivan,Rockland (Town),TOWN OF ROCKLAND-CO RD 92,COUNTY ROAD 92,ABE WOOD BROOK,County,1995,8,9
308,1,Albany,Rensselaerville (Town),4 MI S OF RENSSELAERVILLE,COUNTY ROAD 354,POTTER HOLLOW CRK,County,2004,8,9
310,1,Albany,Rensselaerville (Town),0.3 MILE SW OF MEDUSA,COUNTY ROUTE 403,EIGHT MILE CREEK,County,1989,8,9
6407,1,Greene,Lexington (Town),RT 42 7.2 MI N ULSTER CO,42  42 13041072,WEST KILL CREEK,NYSDOT,2017,8,9
5112,5,Erie,Eden (Town),5.6 MI SW JCT RTS 20 + 75,20  20 53021124,EIGHTEENMILE CRK,NYSDOT,1929,8,9
6414,1,Greene,Lexington (Town),2.7 MI SE HMLT OF W KILL,COUNTY ROAD 6,WEST KILL,County,2002,8,9
9062,11,New York,New York (City),"BT RAMP R97,R98,E96",BUS RAMPS B97&R98,BUS RAMP W95,Port Authority of NY and NJ,1950,8,9
17331,8,Westchester,Yorktown (Town),7.0 MI NE OF PEEKSKILL.,HILL BOULEVARD,TRIB BARGER BROOK,Town,1960,8,9
16504,4,Wayne,Macedon (Town),0.9 MI W JCT RTS 31 & 21,31  31 37041065,GANARGUA CREEK,NYSDOT,1992,8,9
9161,11,New York,New York (City),0.10MI E OF 95I & US 9,WADSWORTH AVE,95IX,Port Authority of NY and NJ,1959,8,9
9980,3,Onondaga,Camillus (Town),IN AMBOY,173  173 33011063,NINEMILE CREEK,County,1993,8,9
17083,8,Westchester,Rye (City),0.8 MI W JCT RTS I95+287,95IX,STATION PARKING,NYS Thruway Authority,1957,8,9
14972,10,Suffolk,Southold (Town),1.1 MILES E OF CUTCHOGUE,BRIDGE LANE,LONG ISLAND-Mainl,Town,1885,8,9
10950,8,Orange,Wallkill (Town),3.6 MI E JCT SH 17 & I84,84I 84I83011227,CR 53-OHAIRE ROAD,NYSDOT,1969,8,9
9994,3,Onondaga,Camillus (Village),IN CAMILLUS,GENESEE STREET,NINE MILE CREEK,Village,1995,8,9
11865,11,Queens,New York (City),.7 MI W I78+CRSS ISL PKWY,160 TH STREET,907A 907AX5M22179,City,1941,8,9
8349,4,Monroe,Rochester (City),CITY OF ROCHESTER,MAIN STREET,GENESEE RIVER,City,1865,8,9
10951,8,Orange,Wallkill (Town),3.6 MI E JCT SH 17 & I84,84I 84I83011227,CR53- OHAIRE ROAD,NYSDOT,1969,8,9
9483,5,Niagara,Youngstown (Village),1.0 MI E JCT RTS 93 & 18F,957A957A54014090,93  93 54011010,Niagara Frontier State Park Commission,1965,8,9
6043,2,Fulton,Mayfield (Town),1.0 MI W OF MAYFIEID,COUNTY ROAD 146,MAYFIELD CREEK,County,1953,8,9
9406,5,Niagara,Porter (Town),1.0 MI E JCT RTS 93 & 18F,957A957A54014090,93  93 54011010,Niagara Frontier State Park Commission,1965,8,9
6044,2,Fulton,Mayfield (Town),IN MAYFIELD,RICEVILLE ROAD,MAYFIELD CREEK,County,1930,8,9
6276,1,Greene,Catskill (Town),JCT RTS 9W & 23,23  23 13061365,9W  9W13041079,NYSDOT,1968,8,9
12291,11,Queens,New York (City),.2 MI SE JCT I495 & C.I.P,WEST ALLEY ROAD,I495EB TO 907A SB,NYSDOT,2003,8,9
9145,11,New York,New York (City),0.15MI E OF 95I & US 9,ST NICHOLAS AVE,95IX,Port Authority of NY and NJ,1959,8,9
14698,10,Suffolk,Brookhaven (Town),EAST OF EXIT 68 - I495,495I495I07041313,LONG ISLAND- MAIN,NYSDOT,1970,8,9
1786,5,Cattaraugus,Humphrey (Town),2.5 MI NE OF SUGARTOWN,MORGAN HOLLOW RD,FORKS CREEK,Town,1972,8,9
10745,8,Orange,Goshen (Village),JCT RTS 17 & 207,207 207 83011000,6   6 83011127,NYSDOT,1995,8,9
6429,1,Greene,New Baltimore (Town),3 MI N VILLAGE COXSACKIE,87IX,CSX TRANSPORTATIO,NYS Thruway Authority,1955,8,9
8607,2,Montgomery,Palatine (Town),3.2 MI E JCT SH 5 & CR 52,67  67 25011033,CAROGA CREEK,NYSDOT,1937,8,9
10868,8,Orange,Newburgh (City),AT NEWBURGH,WALSH ROAD,QUASSAICK CREEK,City,1960,8,9
9059,11,New York,New York (City),IN WEST MANHATTAN,BUS RAMP R97,9TH AVE,Port Authority of NY and NJ,1950,8,9
9441,5,Niagara,Somerset (Town),3.1 MI EAST OF SOMERSET,CARMEN ROAD,GOLDEN HILL CREEK,County,1948,8,9
9087,11,New York,New York (City),0.2 MI EAST JCT 95I & 9,FT WASHINGTON AVE,95I X,Port Authority of NY and NJ,1931,8,9
871,11,Bronx,New York (City),JCT I95+I878+I78,BE SERVICE RD SB,CBE SERVICE RD EB,NYSDOT,1951,8,10
7886,4,Monroe,Brighton (Town),INTERSECT. 490I & 590I,RAMP WS 490I 490I,590 590 43011001,NYSDOT,1990,8,10
14737,10,Suffolk,Brookhaven (Town),1.5 MI W OF YAPHANK,SILLS RD NB,LIRR MAIN LINE,County,1976,8,10
8889,10,Nassau,Oyster Bay (Town),1.1 MI E JCT SH106 & LIE,495I495I03021117,LIRR PT JEFF BRCH,NYSDOT,1961,8,10
4524,8,Dutchess,Poughkeepsie (City),0.3 MI N JCT RTS 9+44+55,9   9 82052019,RAILROAD PLAZA,NYSDOT,1966,8,10
13866,7,St Lawrence,Ogdensburg (City),1.8 MI.NE OF OGDENSBURG,OGD-PRES INTER BR,CAN.QUEENS HWY.2,Ogdensburg Bridge and Port Authority,1960,8,10
8888,10,Nassau,Oyster Bay (Town),1.1MI E JCT RT106&LIE WB,495I495I03021117,LIRR PT JEFF BRCH,NYSDOT,1990,8,10
3642,8,Columbia,Stockport (Town),AT STOTTVILLE,ATLANTIC AVENUE,CLAVERACK CREEK,County,1982,8,10
8284,4,Monroe,Rochester (City),INT.590I & EAST AVENUE,96  96 43051103,590I590I43012006,NYSDOT,1989,8,10
14738,10,Suffolk,Brookhaven (Town),1.5 MI W OF YAPHANK,SILLS ROAD,LIRR MAIN LINE,County,1976,8,10
6279,1,Greene,Catskill (Town),0.5 MI NE JCT RTS 23A &32,23A 23A13011291,KISKATOM CREEK,NYSDOT,2000,8,10
15728,3,Tompkins,Newfield (Town),3.3 MI SW JCT RTS 34 & 13,96  34 36041054,CAYUGA INLET,NYSDOT,1990,8,10
10078,3,Onondaga,De Witt (Town),3.2 MI E JCT I81 & I481,EXIT FROM I481 NB,BUTTERNUT CREEK,NYSDOT,1980,8,10
6502,2,Hamilton,Inlet (Town),24.1 MI SW JCT RTS 28&28N,28  28 22091014,FOURTH LAKE ESTUR,NYSDOT,1992,8,10
10577,4,Ontario,Seneca (Town),0.2MI W JCT RTS 245 + 14A,245 245 44061114,BURRELL CREEK,NYSDOT,1880,8,10
4935,5,Erie,Buffalo (City),1.1 MI S JCT RTS 266 +325,NY 266 NIAGARA ST,190IX NB RAMP TO NY 266,NYS Thruway Authority,1956,8,10
2080,3,Cayuga,Mentz (Town),2.6 MI W INT 40 ON I90,90IX,CSX/AMTRAK,NYS Thruway Authority,1953,8,10
8900,10,Nassau,Oyster Bay (Town),1.1 MI E JCT LIE & SH106,906B906B03021117,LIRR PT JEFF BRCH,NYSDOT,1990,8,10
8898,10,Nassau,Oyster Bay (Town),1.1 MI E JCT SH106 & LIE,906A906A03021117,LIRR PT JEFF BRCH,NYSDOT,1961,8,10
7193,11,Kings,New York (City),2.9MI E BELT PKY+OCEAN PY,907C907CX2M14106,GERRITSEN INLET,City,2017,8,10
7213,11,Kings,New York (City),AT FLATBUSH,BEDFORD AVENUE,N Y & ATLANTIC/LI,City,1916,8,10
16074,8,Ulster,Ulster (Town),1 MI E JCT U.S.209 & I87,209 209 86031350,CSX TRANS/ RVR LN,NYSDOT,1962,8,10
4664,5,Erie,Alden (Town),2.2 MI NW OF N QUAD ALDEN,WENDE ROAD,CSX TRANS/ AMTRAK,County,1983,8,10
10853,8,Orange,New Windsor (Town),JCT US 9W & QUASSAICK CRK,9W  9W83021161,CSX TRANS/NWBG IT,NYSDOT,1952,8,10
16075,8,Ulster,Ulster (Town),1 MI E JCT U.S.209 & I87,209 209 86031350,CSX TRANS/ RVR LN,NYSDOT,1962,8,10
7259,11,Kings,New York (City),2.4 MI SW JCT I278 & I495,GRAND STREET EXT,278I278IX2M24109,NYSDOT,1957,8,10
16480,4,Wayne,Arcadia (Town),7MI E. INTERS RTS 21 & 31,WHITBECK ROAD,ERIE CANAL,NYSDOT,1990,8,11
12122,11,Queens,New York (City),BIN 123B to 123A Span 6,CROSS BAY BR APPR,BEACH CHANNEL DR,MTA Bridges and Tunnels (aka TBTA),1967,8,11
3605,8,Columbia,Hudson (City),IN HUDSON,FERRY STREET,"CSX, LEASED AMTRA",Railroad,1905,8,11
228,1,Albany,Colonie (Town),1MI N OLD LOUDON RD & 7,OLD LOUDON ROAD,7   7 11081147,NYSDOT,1986,8,11
26,1,Albany,Albany (City),JCT I90 & HUDSON RIVER,90I 90I11013020,HUDSON RIVER BANK,NYSDOT,1968,8,11
12996,8,Rockland,West Haverstraw (Village),IN WEST HAVERSTRAW,SAMSONDALE AVENUE,CSX TRANS/ RVR LN,County,2019,8,11
27,1,Albany,Albany (City),JCT I90 & HUDSON RIVER,90I 90I11013020,HUDSON RIVER BANK,NYSDOT,1968,8,12
4438,8,Dutchess,Hyde Park (Town),.4 MI NORTH OF STAATSBURG,PARK ENTRANCE RD,"CSX, LEASED AMTRA",State - Other,1912,8,12
4969,5,Erie,Cheektowaga (Town),JCT RTS 240 & 130,240 240 53011322,130 130 53012008,NYSDOT,1976,8,12
3846,3,Cortland,Willet (Town),6.5 MI S JCT RTS 26 + 221,26  26 32021028,MILLER BROOK,NYSDOT,1959,8,12
3675,3,Cortland,Cortland (City),.3 MI E JCT I81 & SH 13,81I 81I32022002,EX-LEHIGH VLLY RR,NYSDOT,1966,8,12
397,6,Allegany,Amity (Town),2.8 MI NE OF BELMONT,COUNTY ROAD 2B,N BR PHILLIPS CRK,County,1978,8,12
17435,4,Wyoming,Pike (Town),3.6 MI NORTHEAST OF BLISS,EAST HILLSIDE RD,TROUT BROOK,County,1940,8,12
4385,8,Dutchess,East Fishkill (Town),2.3 MI NE OF HOPEWEL JCT,987G 987G82031069,FISHKILL CREEK,NYSDOT,1936,8,12
663,6,Allegany,Scio (Town),3.1 KM E OF SCIO,COUNTY ROAD 10,VANDERMARK CREEK,County,1999,8,12
4451,8,Dutchess,La Grange (Town),1.3 MI NE OF FREEDOM PLNS,BARMORE ROAD,SPROUT CREEK,County,1985,8,12
9890,2,Oneida,Verona (Town),INT 33 OF I-90,EXIT 33 RAMP,90IX,NYS Thruway Authority,1952,8,12
17436,4,Wyoming,Pike (Town),3.6 MI SW PORTAGEVILLE,EAST KOY ROAD,EAST KOY CREEK,County,2007,8,12
11920,11,Queens,New York (City),32 STREET AND 278IX,32ND STREET,278I 278IX5M33047,City,1930,8,12
1741,5,Cattaraugus,Great Valley (Town),1.9 MI SE OF GREAT VALLEY,COUNTY ROAD 18,WRIGHTS CREEK,County,2001,8,12
8389,4,Monroe,Rush (Town),0.3 MI S JCT RT 15 & I390,HONEOYE FALLS RD,390I390I43031006,NYSDOT,1980,8,12
11750,8,Putnam,Patterson (Town),.6 MI SE I84 EXIT 18,84IMM  62.46,FAIR STREET-CR 60,NYSDOT,1968,8,12
1739,5,Cattaraugus,Great Valley (Town),2.6M N.GREAT VALLEY,BREWER CROSS ROAD,GREAT VALLEY CRK,County,1989,8,12
1448,9,Broome,Vestal (Town),HAMLET OF VESTAL,FRONT STREET,BIG CHOCONUT CRK,Town,1929,8,12
7570,4,Livingston,Mount Morris (Town),.8 MI SE JCT RTS 36 + 408,36  36 42021163,BUCK RUN CREEK,NYSDOT,1993,8,12
6047,2,Fulton,Northville (Village),AT VILLAGE OF NORTHVILLE,MAIN STREET,NORTHVILLE LK OUT,Town,1934,8,12
5225,5,Erie,Hamburg (Town),1.7 MI NE OF INT 57,90IX WB,BUFFALO SOUTHERN,NYS Thruway Authority,1957,8,12
15171,9,Sullivan,Mamakating (Town),JCT SH 17 & US 209,209 209 96021055,17  17 96091411,NYSDOT,2005,8,12
11308,3,Oswego,New Haven (Town),2.8MI NE JCT RTS 104B+104,104B104B34011028,BUTTERFLY CREEK,NYSDOT,1950,8,12
784,11,Bronx,New York (City),JCT I87+I95,95I 95IX1MR01G3,SEDGWICK AVE,NYSDOT,1964,8,12
11177,4,Orleans,Murray (Town),1.3 MI NE OF BROCKVILLE,TRANSIT ROAD,W BR SANDY CREEK,County,1935,8,12
5222,5,Erie,Hamburg (Town),1.7 MI NE OF INT 57,90IX EB,BUFFALO SOUTHERN,NYS Thruway Authority,1957,8,12
12583,1,Rensselaer,Troy (City),SPRING AVE CITY OF TROY,SPRING AVENUE,POESTEN KILL,City,2015,8,12
3663,3,Cortland,Cincinnatus (Town),1.3 MI N JCT RTS 26 + 221,26  26 32021064,PLACE BROOK,NYSDOT,1964,8,12
960,11,Bronx,New York (City),AT TREMONT,GRAND CONCOURSE,EAST TREMONT AVE,City,1923,8,12
6023,2,Fulton,Johnstown (City),AT CITY OF JOHNSTOWN,BRIGGS STREET,CAYADUTTA CREEK,City,1928,8,12
14953,10,Suffolk,Southampton (Town),South Hampton,EMMETT DRIVE,Long Island RR,Town,1999,8,12
4898,5,Erie,Buffalo (City),EXIT N7 OF I190,950EX,190IX,NYSDOT,1956,8,12
9629,2,Oneida,Marcy (Town),0.4 MI S JCT I90 & BG CNL,922A922A26011010,MOHAWK RIVER,NYSDOT,1981,8,12
4193,9,Delaware,Middletown (Town),200 FT OFF NYS RT 28,NEW KINGSTON ROAD,PLATTE KILL,County,1949,8,12
6013,2,Fulton,Gloversville (City),AT GLOVERSVILLE,BURR STREET,CAYADUTTA CREEK,City,1922,8,12
3359,7,Clinton,Peru (Town),1.5 M NE PEASLEEVILLE,PEASLEEVILLE ROAD,SALMON RIVER,County,1997,8,12
6890,7,Jefferson,Ellisburg (Town),2.6 MI S JCT 289 + 178,289 289 73011035,SANDY CREEK,NYSDOT,1935,8,12
12719,11,Richmond,New York (City),IN NEW DORP,ROSE AVENUE,SIRT SOUTH SHORE,Metropolitan Transportation Authority,1952,8,12
14897,10,Suffolk,Riverhead (Town),.8 MI W JCT I495 & SH25,25   25 07041414,LONG ISLAND- M.L.,NYSDOT,1924,8,12
1742,5,Cattaraugus,Great Valley (Town),1.6 MI SE OF ELLICOTTVLLE,COUNTY ROAD 71,SOMERVLLE VAL CRK,County,1995,8,12
5341,5,Erie,North Collins (Town),0.9MI S INTERS RTS 62&249,62  62 53031086,HUSSEY GULF CREEK,NYSDOT,1990,8,12
7353,7,Lewis,Denmark (Town),JCT RTE 410 + BLACK R,410 410 74011031,BLACK RIVER,NYSDOT,1955,8,12
4555,8,Dutchess,Poughkeepsie (Town),AT POUGHKEEPSIE,115 X,FALLKILL CREEK,NYSDOT,1940,8,12
3867,9,Delaware,Andes (Town),AT ANDES,HIGH STREET,GLADSTONE HOLLOW,County,1945,8,12
12560,1,Rensselaer,Stephentown (Town),1.7 MI  SW OF STEPHENTOWN,CR26 GARFIELD-E.N,BLACK RIVER,County,1950,8,12
15144,9,Sullivan,Liberty (Town),02 MI S JCT RTS 17 + 52,EXIT RAMP,MID MONGAUP RIVER,NYSDOT,1956,8,12
4618,8,Dutchess,Wappinger (Town),1 MI W OF NEW HACKENSACK,COUNTY ROAD 110,WAPPINGER CREEK,County,1955,8,12
15699,3,Tompkins,Ithaca (Town),.2MI E.CORNELL PLANTATION,JUDD FALLS ROAD,PLANTATION ROAD,Other,1970,8,12
3263,7,Clinton,Champlain (Town),.6 MI S JCT I87 & US11,CR19 (RIDGE RD),87I 87I71051353,NYSDOT,1958,8,12
6899,7,Jefferson,Ellisburg (Town),3.5 MI SW OF ELLISBURG TW,DINGMAN ROAD,BIG DEERLICK CREK,County,1941,8,12
10507,4,Ontario,Hopewell (Town),1 MILE SO OF SHORTSVILLE,COUNTY ROAD 19,CANANDAIGUA OUTLT,County,2000,8,13
1637,5,Cattaraugus,Dayton (Town),1.5 MI NE OF EAST LEON,WOLF ROAD,CONEWANGO CREEK,County,1994,8,13
10133,3,Onondaga,Geddes (Town),SH 5 CONN TO I690 EB,695 695 33011018,CR 80,NYSDOT,1975,8,13
2886,6,Chemung,Horseheads (Village),JCT RTS 14 + 17 + 328,86I  17 62051069,14  14 62013059,NYSDOT,1970,8,13
9734,2,Oneida,Rome (City),IN ROME,FLOYD AVENUE,MOHAWK RIVER,City,1987,8,13
12009,11,Queens,New York (City),JCT GCP+I678,678I678IX5MR09C1,907M907MX5MR10H1,NYSDOT,1963,8,13
4010,9,Delaware,Franklin (Town),AT TREADWELL,CASE HILL ROAD,S BR OULEOUT CREEK,County,1967,8,13
2002,5,Cattaraugus,Yorkshire (Town),2.1 MILES SW OF DELEVAN,GOOSENECK ROAD,MCKINSTRY CREEK,County,1988,8,13
10085,3,Onondaga,De Witt (Town),3.2 MI E OF JCT 81I < 481,RAMP TO I481 SB &,BUTTERNUT CREEK,NYSDOT,1980,8,13
2887,6,Chemung,Horseheads (Village),JCT RTS 14 + 17 + 328,86I  17 62051069,14  14 62013059,NYSDOT,1970,8,13
4008,9,Delaware,Franklin (Town),12 MI E OF LEONTA,BLUE SCHOOL ROAD,S BR OULEOUT CRK,County,1978,8,13
12870,8,Rockland,Orangetown (Town),2.4 MI S JCT RTS 304+59,304 304 85011211,W CROOKED HILL RD,NYSDOT,1968,8,13
1636,5,Cattaraugus,Dayton (Town),1.8 MI NE OF DAYTON,VAN ETTEN ROAD,THATCHER BROOK,Town,2002,8,13
5778,1,Essex,Wilmington (Town),2 MI NE WILMINGTON,HASELTON ROAD,W BR AUSABLE RVR,County,2010,8,13
3159,9,Chenango,Plymouth (Town),0.1 MI SO OF PLYMOUTH,PIKE HILL ROAD TR 22,EAST CANASAWACTA CREEK,County,2001,8,13
7789,2,Madison,Oneida (City),4 MI SE STATE BRIDGE,SCONONDOA STREET,ONEIDA CREEK,County,1998,8,13
11585,9,Otsego,Oneonta (City),CITY OF ONEONTA,GAULT AVENUE,ONEONTA CREEK,City,1938,8,13
1735,5,Cattaraugus,Great Valley (Town),3.4 KM N JCT US219 & SH17,219 219 51013011,GREAT VALLEY CRK,NYSDOT,1998,8,13
10554,4,Ontario,Phelps (Town),1.4 MI N CLIFTON SPRING,MCBURNEY ROAD,CANANDAIGUA OUTLT,County,1958,8,13
14955,10,Suffolk,Southampton (Town),.1 MI E JCT RT 24&MTK HWY,MONTAUK HIGHWAY,LIRR-MONTAUK BRCH,County,1934,8,13
1579,5,Cattaraugus,Carrollton (Town),1.1 MI W OF VANDALIA,417     51023073,TENMILE CREEK,NYSDOT,1930,8,13
480,6,Allegany,Birdsall (Town),4.1 MI SE OF BIRDSALL,HILTONVILLE ROAD,CANISTEO RIVER,Town,1973,8,13
1577,5,Cattaraugus,Carrollton (Town),.1 MI JCT US 219 & SH 417,219 219 51011069,WESTERN NY & PENN,NYSDOT,1985,8,13
608,6,Allegany,Hume (Town),0.8 MI NW OF HUME,COUNTY ROAD 3,COLD CREEK,County,1974,8,13
11640,9,Otsego,Pittsfield (Town),0.5 S OF NEW BERLIN,COUNTY ROAD 13,UNADILLA RIVER,County,1933,8,13
12595,11,Richmond,New York (City),I278 OVER THE NARROWS,278I278I02021011,RELIEF,MTA Bridges and Tunnels (aka TBTA),1961,8,13
7756,2,Madison,Lenox (Town),IN WAMPSVILLE-LENOX BASIN,CR10 N COURT STREET,OLD ERIE CANAL,County,1964,8,13
16342,1,Washington,Fort Edward (Town),1 MI EAST OF FORT EDWARD,DURKEETOWN ROAD,DEAD CREEK,County,1938,8,13
7423,7,Lewis,Lyons Falls (Village),JCT RTS 12 + 12D,12D 12D74021087,12  12 74051076,NYSDOT,1965,8,13
8374,4,Monroe,Rochester (City),JCT OF ST PAUL ST&I.L.,ST PAUL STREET,940T940T43011006,NYSDOT,1962,8,13
16326,1,Washington,Fort Ann (Town),4.5 MI NW FORT ANN,COPELAND POND RD,HADLOCK  POND IN,County,1945,8,13
5658,1,Essex,Lewis (Town),4 MI E OF EXIT 32 OFF I87,STOWERSVILLE CR12,SPRUCE MILL BROOK,County,1980,8,13
3011,9,Chenango,Coventry (Town),7.2 MI N JCT SH 235 & SH,235 235 92021070,WYLIE BROOK,NYSDOT,1998,8,13
8666,10,Nassau,Great Neck Plaza (Village),2.2 MI SW OF MANHASSET,BAYVIEW AVENUE,LIRR PT WASH BR,County,1955,8,13
7228,11,Kings,New York (City),BETWEEN AVE H AND AVE I,CONEY ISLAND AVE.,N Y & ATLANTIC/LI,City,1908,8,13
12869,8,Rockland,Orangetown (Town),2.4 MI S JCT RTS 304+59,304 304 85011211,W CROOKED HILL RD,NYSDOT,1968,8,13
6074,4,Genesee,Alabama (Town),3.4 MI N JCT RTS 63 + 77,63  63 41043151,OAK ORCHARD SWAMP,NYSDOT,1932,8,13
11082,4,Orleans,Albion (Town),1.3 MI S EAGLE HARBOR,EAGLE HBR-W BARRE,OTTER CREEK,County,1999,8,13
4629,8,Dutchess,Washington (Town),1.4 MI E JCT RTE 44+TSP,44  44 82022109,HAM CREEK,NYSDOT,1939,8,13
4649,5,Erie,Alden (Town),4.6 MI WSW JCT RTE 33& CL,952Q952Q53011129,ELLICOTT CREEK,NYSDOT,1991,8,13
15040,9,Sullivan,Fallsburg (Town),AT WOODBOURNE,42  42 96021225,NEVERSINK RIVER,NYSDOT,1983,8,13
15117,9,Sullivan,Liberty (Town),Parksville,17 17 96091111,FOX MOUNTAIN ROAD,NYSDOT,2011,8,13
4630,8,Dutchess,Washington (Town),1.3 MI E JCT RTE 44+TSP,44  44 82022109,SOUTH BROOK,NYSDOT,1939,8,13
15122,9,Sullivan,Liberty (Town),Parksville,17 17 96091121,Various Ravines,NYSDOT,2011,8,13
15051,9,Sullivan,Fallsburg (Town),2.3 MI NW OF WOODBOURNE,HASBROUCK ROAD,WYNKOOP BROOK,County,1938,8,13
1838,5,Cattaraugus,Little Valley (Village),IN LITTLE VALLEY,RAILROAD AVENUE,BR LITTLE VALLEY,County,1997,8,13
15945,8,Ulster,Rosendale (Town),0.5 MI SE OF HIGH FALLS,SCHOOL HILL ROAD,COXING KILL,County,1986,8,13
15125,9,Sullivan,Liberty (Town),Parksville,17 17 96091131,LITTLE CODDINGTON BROOK,NYSDOT,2011,8,13
1141,9,Broome,Chenango (Town),3.2 MI N OF N BING CTY LI,81I 81I91013033,CASTLE CREEK,NYSDOT,1966,8,13
4538,8,Dutchess,Poughkeepsie (City),.7 MI N JCT US9/44 & SH55,HOFFMAN STREET,9   9 82052022,NYSDOT,1966,8,13
11734,8,Putnam,Kent (Town),4.2 MI E JCT SH 301 & TSP,301 301 84011129,W BR CROTON RIVER,NYSDOT,1929,8,13
11131,4,Orleans,Gaines (Town),1.3 MI S WATERPORT,EGL HBR-WATERPORT,OTTER CREEK,County,1999,8,13
4079,9,Delaware,Hancock (Town),2.5 MI SE OF FISHS EDDY,COUNTY ROAD 28,FISH CREEK,County,2000,8,13
15099,9,Sullivan,Highland (Town),.8 MILE NE OF ELDRED,STEGE ROAD,HALFWAY BROOK,County,1930,8,13
15123,9,Sullivan,Liberty (Town),4 mi NW of Liberty,17 17 96091126,Cooley Road Exten,NYSDOT,2011,8,13
11239,3,Oswego,Granby (Town),3.0 MI NW OF PHOENIX,PENDERGAST ROAD,HINMANSVILLE CREEK,County,2012,8,13
9100,11,New York,New York (City),I95 OVER HUDSON RIVER,HR2 HP FROM GWB,HR11 TO HR9,Port Authority of NY and NJ,1960,8,13
4078,9,Delaware,Hancock (Town),3.2 MI SE OF FISHS EDDY,COUNTY ROAD 28,FISH CREEK,County,2007,8,13
6637,2,Herkimer,Herkimer (Village),VILLAGE OF HERKIMER,EAST STEELE ST,HYDRAULIC CANAL,Village,1970,8,13
859,11,Bronx,New York (City),3.9 MI NW I295 & I95,95IX,HOLLERS AVENUE,NYS Thruway Authority,1995,8,13
8115,4,Monroe,Henrietta (Town),1.1 MI N JCT I390 & SH253,390I390I43031099,LV AVON & LKVILLE,NYSDOT,1980,8,13
1835,5,Cattaraugus,Little Valley (Village),VILLAGE OF LITTLE VALLEY,FIRST STREET,LITTLE VALLEY CRK,County,1993,8,13
1839,5,Cattaraugus,Little Valley (Village),IN LITTLE VALLEY,THIRD STREET,BR LITTLE VALLEY,County,2001,8,13
15090,9,Sullivan,Highland (Town),.3 MILE SOUTH OF ELDRED,55  55 96011038,HALFWAY BROOK,County,2001,8,13
12879,8,Rockland,Piermont (Village),1.0 MI NE OF SPARKILL,FERDON AVENUE,SPARKILL CREEK,County,1935,8,13
16290,1,Warren,,.1m north cr 36,Combs Road,Patterson Brook,County,2015,8,13
6647,2,Herkimer,Ilion (Village),VILLAGE OF ILION,THIRD STREET,STEELE CREEK,Town,2007,8,13
1837,5,Cattaraugus,Little Valley (Village),IN LITTLE VALLEY,N NINTH STREET,LITTLE VALLEY CRK,County,2011,8,13
16279,1,Warren,Thurman (Town),2 MI E OF THURMAN,CR36 VALLEY ROAD,PATTERSON CREEK,County,2016,8,13
3808,3,Cortland,Taylor (Town),3.0 MI NE JCT RTS 26 & 41,26  26 32021124,POND CREEK,NYSDOT,1995,8,13
15812,8,Ulster,Gardiner (Town),1.5 MI NE OF S H 55 & 44,CLOVE VALLEY ROAD,COXING KILL,County,2000,8,13
16220,1,Warren,Johnsburg (Town),1 MI W SODOM,TR240CHATIEMAC RD,BAKER BROOK,County,2011,8,13
7316,11,Kings,New York (City),AT BAY RIDGE,THIRD AVENUE,N Y & ATLANTIC/LI,City,1914,8,13
15274,9,Sullivan,Rockland (Town),1.8 MI E OF LIVNGSTON MNR,DEBRUCE ROAD,TB WILLOWEMOC CRK,County,1940,8,13
6479,2,Hamilton,Benson (Town),1.5 MI S JCT RTS 8 & 30,30  30 22061010,SACANDAGA RIVER,NYSDOT,2000,8,13
2046,3,Cayuga,Brutus (Town),1 MILE EAST OF WEEDSPORT,SHEPHERD ROAD,PUTNAM BROOK,County,1964,8,13
3744,3,Cortland,Homer (Town),3.0 MI N JCT RTS 41 + 281,281 281 32013053,COLD BROOK,NYSDOT,1946,8,13
1124,9,Broome,Chenango (Town),0.6MI N JCT RTS 11 & 12,11  11 91013037,CASTLE CREEK,NYSDOT,1990,8,13
13935,7,St Lawrence,Rossie (Town),LOCATED IN ROSSIE,ROSSIE-BRAISE RD,INDIAN RIVER,County,1964,8,13
