,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
7832,2,Madison,Sullivan (Town),NW OF CHITTENANGO 3 MI,WHITE BRIDGE ROAD,OLD ERIE CANAL,NYSDOT,1927,11,19
10525,4,Ontario,Manchester (Village),NY 96 over Canandaigua Cr,96  96 44041140,Canandaigua Creek,NYSDOT,1950,11,19
12574,1,Rensselaer,Troy (City),CITY OF TROY,787I787I14021000,4   4 14012034,NYSDOT,1981,11,19
10234,3,Onondaga,North Syracuse (Village),0.25 MI W OF SH 481 & I81,COUNTY ROAD 208,DARLENE'S BROOK,County,2012,11,19
5851,7,Franklin,Constable (Town),1.2 MI NE OF CONSTABLE,COVEYTOWN RD,LITTLE TROUT RVR,County,2018,11,19
8542,2,Montgomery,Fort Plain (Village),0.2 MI S JCT RTS 5S & 80,5S  5S25031076,OTSQUAGO CREEK,NYSDOT,1931,11,19
7846,4,Monroe,Brighton (Town),ROCHESTER OUTER LOOP S.B.,390I390I43031139,ERIE CANAL,NYSDOT,1978,11,19
2085,3,Cayuga,Mentz (Town),1 MILE N OF PORT BYRON,N Y CENTRAL ROAD,OWASCO OUTLET,Town,2018,11,19
5898,7,Franklin,Harrietstown (Town),4.3MI SW JCT RTS 3 & 86,3   3 72051211,SARANAC RIVER,NYSDOT,1994,11,19
11100,4,Orleans,Carlton (Town),1.8MI NW JCT RTS 279+104,279 279 45011037,BEARDSLEY CREEK,County,1929,11,19
2639,5,Chautauqua,Silver Creek (Village),0.1 MI NE JCT RTS 5 + 20,5   5 52013084,SILVER CREEK,NYSDOT,1916,11,19
4048,9,Delaware,Hancock (Town),4.4 MI E JCT SH 17 & SH30,17  17 93081282,CR 17,NYSDOT,1968,11,19
13876,7,St Lawrence,Oswegatchie (Town),4 MILES S OF OGDENSBURG,LOST VILLAGE ROAD,CRUMMIE CREEK,Town,1970,11,19
13692,7,St Lawrence,Canton (Town),.1 MILE SE OF MORLEY,COUNTY ROAD 27,GRASSE RIVER,County,1976,11,19
2188,5,Chautauqua,Carroll (Town),1.1 MI SE OF FREWSBURG,FREW RUN ROAD,FREW RUN,County,1991,11,19
1603,5,Cattaraugus,Coldspring (Town),2.6 MI SE JCT 280 < ASP 3,CAMP SIX ROAD,QUAKER RUN,Alleghany State Park Authority,1968,11,19
8062,4,Monroe,Greece (Town),1 MI NORTH OF GREECE,MAIDEN LANE,ROUND POND CREEK,Town,2019,11,19
4682,5,Erie,Amherst (Town),JCT RT 263 + I-290,290I 290I53011069,263  263 53011018,NYSDOT,1964,11,19
9705,2,Oneida,Rome (City),0.4 MI S JCT RTS 49 & 26,26  26 26052003,MARTIN STREET,NYSDOT,1997,11,19
537,6,Allegany,Cuba (Town),1.5 MILES SE OF CUBA,305 305 61021118,GRIFFIN CREEK,NYSDOT,2011,11,19
14620,10,Suffolk,Babylon (Town),2.0 MI E JCT RTS 27+109,27  27 07051056,CARLLS RIVER,NYSDOT,1932,11,19
1734,5,Cattaraugus,Great Valley (Town),1.1 MI N JCT RTS 219 + 17,219 219 51013002,GREAT VALLEY CRK,NYSDOT,1960,11,19
13832,7,St Lawrence,Madrid (Town),1 MI SW OF DIXON CORNERS,HAIG ROAD,TROUT BROOK,County,2013,11,19
8155,4,Monroe,Irondequoit (Town),JCT CO ROAD 241 & S H 104,940C940C43035006,104 104 43035211,NYSDOT,1968,11,19
7945,4,Monroe,East Rochester (Village),EAST ROCHESTER,ONTARIO STREET,IRONDEQUOIT CREEK,Village,2019,11,19
1609,5,Cattaraugus,Coldspring (Town),2.2 MILES N OF STEAMBURG,LEBANON ROAD,COLD SPRING CREEK,County,2015,11,19
7076,7,Jefferson,Watertown (Town),0.3 M E JCT I-81 & 232,232 232 73011005,MILL CREEK,NYSDOT,1969,11,19
4681,5,Erie,Amherst (Town),JCT RT 263 + I-290,290I 290I53011069,263  263 53011018,NYSDOT,1964,11,19
14887,10,Suffolk,Islip (Town),1.3 MI E JCT RTS 231+SSP,UDALL ROAD,908M908M07021076,NYSDOT,1960,11,19
1969,5,Cattaraugus,Red House (Town),4.2 MI SE JCT 280 < ASP 3,GYPSY ROAD,QUAKER RUN,Alleghany State Park Authority,1970,11,19
7602,4,Livingston,Ossian (Town),3.0 MI W OF DANSVILLE,436 436 42021166,BRADNER CREEK,NYSDOT,1965,11,19
2539,5,Chautauqua,Poland (Town),1.6 MI W OF KENNEDY,DRY BROOK ROAD,DRY BROOK,County,2009,11,19
2920,6,Chemung,Van Etten (Town),0.5 MI E OF SWARTWOOD,223 223 62011125,CAYUTA CREEK,NYSDOT,1940,11,19
4993,5,Erie,Cheektowaga (Town),2.6 MI S JCT I290 < RTE 5,CLEVELAND DR,90IX,NYS Thruway Authority,2015,11,19
15894,8,Ulster,Olive (Town),1.2 MI S OF SHOKAN,RESERVOIR ROAD,ASHOKAN RESERVOIR,"NYC Dept of Water Supply, Gas and Electric",1914,11,19
393,6,Allegany,Amity (Town),1.5 MI NE JCT RTS 19 +244,244 244 61011015,FEATHERS CREEK,NYSDOT,1997,11,19
2465,5,Chautauqua,Lakewood (Village),IN LAKEWOOD,394  17J52012018,TRB CHAUTAUQUA LK,NYSDOT,1990,11,19
5337,5,Erie,Newstead (Town),2.5 MI W JCT I90<ERIE CL,S NEWSTEAD RD,90IX,NYS Thruway Authority,2015,11,19
3764,3,Cortland,Lapeer (Town),3.6 MI SW JCT RTS 221 +11,221 221 32011081,BIG BROOK,NYSDOT,1926,11,19
258,1,Albany,Guilderland (Town),EXIT 25 OF I90,INTERCH 25 RAMP,90IX,NYS Thruway Authority,1955,11,19
10488,4,Ontario,Farmington (Town),1.1 MI E OF EXIT 44 90I,HOOK RD,90IX,NYS Thruway Authority,2005,11,19
2794,6,Chemung,Chemung (Town),5.0 MI NW OF CHEMUNG,COUNTY ROAD 3,WYNCOOP CREEK,County,2011,11,19
7598,4,Livingston,Nunda (Village),0.2MI S JCT RTS 408 + 436,408 408 42031061,KESHEQUA CREEK,NYSDOT,1966,11,19
13742,7,St Lawrence,De Peyster (Town),5.8 MI NE JCT RTS 184+ 58,184 184 75011069,FISH CREEK,NYSDOT,1932,11,19
14888,10,Suffolk,Islip (Town),1.3 MI E JCT RTS 231+SSP,UDALL ROAD,908M908M07021076,NYSDOT,1949,11,19
468,6,Allegany,Belmont (Village),0.7 MI SE JCT RTS 19 +244,19  19 61011188,PLUMBOTTOM CREEK,NYSDOT,1957,11,19
16711,8,Westchester,Greenburgh (Town),JCT RTE I287 & BRP,287I287I87011032,907G 907G BRP,NYSDOT,1999,11,19
5211,5,Erie,Hamburg (Town),JCT RTS 20 +I-90,20  20 53021203,90I (EB),NYSDOT,2009,11,19
3892,9,Delaware,Colchester (Town),2.7 MI NW SULLIVAN CL,17  17 93081326,COOK FALLS ROAD,NYSDOT,1968,11,19
5210,5,Erie,Hamburg (Town),0.3 MI NE JCT RTS 20 + 62,20  20 53021201,BUFFALO SOUTHERN,NYSDOT,2009,11,19
14748,10,Suffolk,Brookhaven (Town),7.2 MI E RTS 112+27,WILLIAM FLOYD PKY,27  27 07051309,NYSDOT,1963,11,19
6960,7,Jefferson,Lorraine (Town),7MI S E OF ADAMS,WATERVILLE ROAD,BIG BROOK,County,1930,11,19
2663,5,Chautauqua,Stockton (Town),1 MILE WEST OF MOONS,COUNTY ROAD 71,CASSADAGA CREEK,County,1956,11,19
8580,2,Montgomery,Minden (Town),.3 MI N JCT I90 & C.R.65,CR65 RIVER ROAD,ERIE BARGE CANAL,NYSDOT,1910,11,20
3488,8,Columbia,Chatham (Town),3.1 MI E OF CHATHAM,COUNTY ROAD 9,INDIAN CREEK,County,2017,11,20
4858,5,Erie,Buffalo (City),INT N8 ON I-90,190IX,190IX,NYSDOT,1972,11,20
5969,7,Franklin,Westville (Town),3 MI S OF WESTVILLE CENTR,COUNTY ROAD 19,E BR DEER CREEK,County,1959,11,20
14915,10,Suffolk,Smithtown (Town),JCT NSP+RTE 454,454 454 07011020,908G908G07021119,NYSDOT,1964,11,20
8070,4,Monroe,Greece (Town),1.8 MI.N OF N.GREECE,NORTH GREECE ROAD,NORTHRUP CREEK,County,2010,11,20
9423,5,Niagara,Royalton (Town),1.6 MI SOUTH OF GASPORT,GASPORT ROAD,EIGHTEEN MILE CRK,County,1916,11,20
394,6,Allegany,Amity (Town),3.1 MI NE JCT SH19 &SH244,244 244 61011031,N BR PHILLIPS CRK,NYSDOT,2010,11,20
1154,9,Broome,Colesville (Town),5.5 MI E JCT SH 7 & SH369,7   7 91013105,TRIB. OSBORNE CREEK,NYSDOT,2003,11,20
5971,7,Franklin,Westville (Town),.8MI S WESTVILLE CENTER,CR19 JEWETT RD,PLUM BROOK,County,1959,11,20
491,6,Allegany,Bolivar (Village),IN TOWN OF BOLIVAR,SALT RISING ROAD,LITTLE GENESEE CK,Town,1991,11,20
4859,5,Erie,Buffalo (City),INT N8 ON I-90,190IX,190IX,NYSDOT,1972,11,20
11384,3,Oswego,Richland (Town),2.2 MI NW OF PULASKI,CLARK ROAD,LITTLE DEER CREEK,Town,1950,11,20
8067,4,Monroe,Greece (Town),1.25 MI N OF N GREECE,NORTH GREECE ROAD,NORTHRUP CREEK,County,2006,11,20
11441,3,Oswego,Williamstown (Town),WILLIAMSTOWN,PANTHER LAKE ROAD,FISH CREEK,County,1988,11,20
6693,2,Herkimer,Ohio (Town),.2 MI S JCT SH 8 & SH 365,8   8 23081143,WEST CANADA CREEK,NYSDOT,1997,11,20
9545,2,Oneida,Camden (Town),2.3 Mi NE of Camden,Skinner SettlmtRd,Cobb Brook,County,1961,11,20
23,1,Albany,Albany (City),JCT I90 & I787,90I 90I11013018 EB,787IX,NYSDOT,1968,11,20
16475,4,Wayne,Arcadia (Town),1.5 MI N JCT RTS 31 + 88,88  88 37021037,GANARGUA CREEK,NYSDOT,1968,11,20
15932,8,Ulster,Rochester (Town),2.9 MI NW OF PATAUKUNK,UPPR CHERRYTWN RD,MOMBACCUS CREEK,County,1963,11,20
5297,5,Erie,Lancaster (Town),4.7 MI E JCT SH33 & EL CK,RANSOM ROAD,ELLICOTT CREEK,County,1990,11,20
16118,8,Ulster,Wawarsing (Town),JCT RTE 209 & ROUNDOUT CR,ROUTE 209,RONDOUT CREEK,NYSDOT,1991,11,20
1631,5,Cattaraugus,Conewango (Town),0.7 MI N OF EAST RANDOLPH,WALKER ROAD,ELM CREEK,County,1985,11,20
1589,5,Cattaraugus,Coldspring (Town),1.4 MI NW JCT 17 + INT 17,86I 17,LIT.CONEWANGO CRK,NYSDOT,1972,11,20
15624,3,Tompkins,Enfield (Town),4.3 MI NW JCT RTS 327 +34,327 327 36011042,ENFIELD CREEK,NYSDOT,2018,11,20
17165,8,Westchester,White Plains (City),1.5 MI S JCT RTS BRP+287,907GX,MNRR HA LINE,County,1922,11,20
16885,8,Westchester,Mount Pleasant (Town),JCT OF RTS SMRP+TSP,987G 987G87011000,987DX,NYSDOT,1972,11,20
14429,6,Steuben,Jasper (Town),1.0 MI SE OF JASPER,417  17 64041158,TUSCARORA CREEK,NYSDOT,2012,11,20
587,6,Allegany,Genesee (Town),0.8 MI SW OF LITTLE GENES,STREETER BROOK RD,LITTLE GENESEE CR,Town,2012,11,20
588,6,Allegany,Genesee (Town),1.8 MI SW OF OBI,WOLF CREEK ROAD,DODGE CREEK,Town,1969,11,20
3872,9,Delaware,Andes (Town),3 MI SOUTH OF ANDES,WOLF HOLLOW ROAD,TREMPER KILL,County,1994,11,20
14655,10,Suffolk,Babylon (Town),.7 MI E JCT SH 109 & SSP,WELLWOOD AVENUE,SOUTHERN STATE PARKWAY WB,NYSDOT,1960,11,20
6487,2,Hamilton,Indian Lake (Town),29  SE JCT RTS 28+28N,28  28 22091286,ROCK RIVER,NYSDOT,1961,11,20
14654,10,Suffolk,Babylon (Town),.7 MI E JCT SH 109 & SSP,WELLWOOD AVENUE,908M908M07021023,NYSDOT,1934,11,20
8230,4,Monroe,Perinton (Town),JCT C+I490 PERINTON,490I490I43023070,ERIE CANAL,NYSDOT,1955,11,20
12586,1,Rensselaer,Valley Falls (Village),RTE 67 OVER HOOSIC RIVER,67  67 14041059,NORTH STREET,NYSDOT,1990,11,20
3866,9,Delaware,Andes (Town),IN ANDES,CABIN HILL ROAD,TREMPER KILL,County,2010,11,20
4889,5,Erie,Buffalo (City),JCT S.H.266 & S.H.198,266,SCAJAQUADA CREEK,City,1962,11,20
2509,5,Chautauqua,North Harmony (Town),2.4 MI SW OF STOWE,RAMSEY ROAD,BALL CREEK,County,2010,11,20
713,6,Allegany,West Almond (Town),4.1 MI NE OF ANGELICA,COUNTY ROAD 16,BLACK CREEK,County,1940,11,20
5319,5,Erie,Marilla (Town),1.2 MILES SE OF MARILLA,WILLISTON ROAD,LIT BUFFALO CREEK,County,1932,11,20
2496,5,Chautauqua,North Harmony (Town),1.3 MI SW OF STOW,CARP. PRINGLE RD.,BALL CREEK,County,2012,11,20
4987,5,Erie,Cheektowaga (Town),JCT RTS 33 + 33B,952A 33B53012029,33  33 53012029,NYSDOT,1967,11,20
54,1,Albany,Albany (City),JCT I90 & I787,90I WB TO 787I S,787I787I11011038,NYSDOT,1968,11,20
11202,4,Orleans,Shelby (Town),1.1 MI S OF SHELBY,HARRISON ROAD,OAK ORCHARD CREEK,County,2002,11,20
2432,5,Chautauqua,Harmony (Town),0.2 MI N OF BLOCKVILLE,COUNTY ROAD 35,GOOSE CREEK,County,2010,11,20
11172,4,Orleans,Murray (Town),0.6 MI WEST OF MURRAY,HULBERTON ROAD,W BR SANDY CREEK,County,2014,11,20
15648,3,Tompkins,Groton (Town),4.7 MI SE JCT SH 38 & SH2,SCHOOL STREET,FALL CREEK,County,2008,11,20
9642,2,Oneida,Marshall (Town),03MI S  JCT RTS 12+315,315 315 26011050,ORISKANY CREEK,NYSDOT,2016,11,20
9217,5,Niagara,Barker (Village),6.5 MI N JCT SH148 &SH104,148 148 54011068,GOLDEN HILL CREEK,County,1958,11,20
5794,7,Franklin,Bangor (Town),.5 MI S OF COOKS CORNERS,"CR 3, COOKS CORNE",W BR DEER CREEK,County,2011,11,20
279,1,Albany,Menands (Village),JCT I787 & 378,378 378 11011025,787I787I11012021,NYSDOT,1971,11,20
9918,2,Oneida,Western (Town),0.9 MI E JCT RTS 46 & 274,274 274 26011087,BIG BROOK,NYSDOT,1931,11,20
9231,5,Niagara,Hartland (Town),2.2 MI N OF JOHNSON CREEK,JOHNSON CRK ROAD,MUD CREEK,Town,1983,11,20
1167,9,Broome,Colesville (Town),6.0 MI W JCT RTS I88&79,88I 88I91011040,NORFOLK SOUTHERN MP 602.12,NYSDOT,1977,11,20
7119,11,Kings,New York (City),JCT PROSPECT EXPY & I278,278I278IX2M23064,HAMILTON AVE NB,NYSDOT,1964,11,20
24,1,Albany,Albany (City),JCT I90 & I787,90I 90I11013018 WB,787IX,NYSDOT,1967,11,20
1168,9,Broome,Colesville (Town),6.0 MI W JCT RTS I88&79,88I 88I91011040,NORFOLK SOUTHERN MP 602.12,NYSDOT,1977,11,20
376,6,Allegany,Almond (Town),0.4 MI NE OF BISHOPVILLE,COUNTY ROAD 32,CANISTEO RIVER,County,2010,11,20
6541,2,Hamilton,Wells (Town),1.7 MI NW OF WELLS,CR16 GILMANTOWN ROAD,ELBOW CREEK,County,1915,11,20
8967,10,Nassau,Westbury (Village),0.3MI E RTE 25 & NSPWY,GL COVE RD-NSP E/B,MSP N/B TO NSP W/B,NYSDOT,1990,11,20
2822,6,Chemung,Elmira (City),IN CITY OF ELMIRA,MADISON AVENUE,CHEMUNG RIVER,City,1938,11,20
9175,11,New York,New York (City),W 36TH - 30TH ST BRCH CSX,WEST 36TH STREET,AMTRAK W SIDE CON,City,1934,11,20
15179,9,Sullivan,Mamakating (Town),2.1 MI N OF WURTSBORO,GUMAER FALLS ROAD,GUMAER BROOK,County,2019,11,20
5365,5,Erie,Orchard Park (Town),3 MI S JCT US 20A & US219,219 219 53121185,NEWTON ROAD CR 51,NYSDOT,1977,11,20
12175,11,Queens,New York (City),IN SUNNYSIDE,HONEYWELL STREET,SUNNYSIDE YARD,City,1910,11,20
11926,11,Queens,New York (City),IN SUNNYSIDE,39TH STREET S BRG,AMTRAK & LIRRYARD,City,1911,11,20
11927,11,Queens,New York (City),IN SUNNYSIDE,39TH STREET(N.BR),AMTRAK COACH YARD,City,1910,11,20
1575,5,Cattaraugus,Carrollton (Town),2.6 MI N PENNA. ST. LINE,219 219 51011025,LEONARD BROOK,NYSDOT,2019,11,20
13358,9,Schoharie,Broome (Town),1.9 MI NE LIVINGSTONVILLE,HAUVERVILLE ROAD,LAKE CREEK,County,1930,11,20
9789,2,Oneida,Utica (City),02MI N  JCT RTS 5+8,5   5 26104002,SAUQUOIT CREEK,NYSDOT,1960,11,20
5366,5,Erie,Orchard Park (Town),3 MI S JCT US 20A & US219,219 219 53121185,NEWTON ROAD CR514,NYSDOT,1977,11,20
13483,9,Schoharie,Schoharie (Town),.5 MI SE OF HOWES CAVE,COUNTY ROAD 8,COBLESKILL CREEK,County,1986,11,20
8957,10,Nassau,Westbury (Village),.3MI E RTE 25 & NSP,908G908G03011070,MSP N/B TO NSP W/B,NYSDOT,1990,11,20
13362,9,Schoharie,Broome (Town),NEAR JCT OF CR19 & SH 145,STONE STORE ROAD,CATSKILL CREEK,County,2005,11,20
1856,5,Cattaraugus,Mansfield (Town),2.3 MI NE OF LITTLE VLLEY,COUNTY ROAD 15,DUBLIN CREEK,County,1964,11,20
8839,10,Nassau,North Hempstead (Town),.4M SE RTE 25 & NSP,NSP W/B TO MSP S/B,MSP N/B TO NSP W/B,NYSDOT,1990,11,20
5275,5,Erie,Lancaster (Town),0.5 MI N JCT RTES 78 & 33,78  78 53021237,UNNAMED STREAM,NYSDOT,1992,11,20
14467,6,Steuben,Lindley (Town),2.5 MILES SW OF PRESHO,GLENDENNING RD,NB GLENDENNING CK,Town,2001,11,20
1862,5,Cattaraugus,Mansfield (Town),.1 MI SOUTH OF EDDYVILLE,TOAD HOLLOW ROAD,EDDYVILLE CREEK,County,1967,11,20
4684,5,Erie,Amherst (Town),JCT RT 324 + I-290,290I 290I53011076,324  324 53021151,NYSDOT,1964,11,20
6106,4,Genesee,Batavia (City),AT CITY BATAVIA,RIVER STREET,TONAWANDA CREEK,City,1975,11,20
4683,5,Erie,Amherst (Town),JCT RT 324 + I-290,290I 290I53011076,324  324 53021151,NYSDOT,1964,11,20
3701,3,Cortland,Cortlandville (Town),0.2 MI E OF BLODGETT MILL,BLODGETT MLLS W R,TIOUGHNIOGA RIVER,County,1965,11,20
13958,7,St Lawrence,Stockholm (Town),5.75 MI NE OF PARISHVILLE,BUCKTON ROAD,E BR ST REGIS RIV,County,1964,11,20
1611,5,Cattaraugus,Coldspring (Town),2.1 MI SE OF E. RANDOLPH,UNDERWOOD CORS RD,COLD SPRING CREEK,County,1963,11,20
9072,11,New York,New York (City),OVER HARLEM RV NR HIGH BR,EAST 155TH STREET,87I 87IX1M11022,NYSDOT,1895,11,20
14695,10,Suffolk,Brookhaven (Town),5.7 MI E RTS 112+495,495I495I07041296,WILLIAM FLOYD PKY,NYSDOT,1970,11,20
13346,9,Schoharie,Blenheim (Town),1.5 MI WEST OF N BLENHEIM,COUNTY ROAD 2,MILL CREEK,County,1995,11,20
13375,9,Schoharie,Cobleskill (Town),4.6 MI E OF COBLESKILL,HOWES CAVE ROAD,COBLESKILL CREEK,County,2015,11,20
13514,9,Schoharie,,Pleasant Valley Road,Pleasant Valley Road,Pleasant Valley Creek,Town,2015,11,20
13506,9,Schoharie,Wright (Town),0.1 M S OF NYS 443,PICKETT HILL ROAD,FOX CREEK,County,1990,11,20
4210,9,Delaware,Roxbury (Town),2.8 MI SE OF GRAND GORGE,INTAKE ROAD,BEAR KILL,County,2017,11,20
3887,9,Delaware,Colchester (Town),0.5 MI E EXIT 92 RTE 17,17  17 93081298,CR 17,NYSDOT,1968,11,20
13640,3,Seneca,Ovid (Town),2.5 MI N OF INTERLAKEN,POTTER ROAD,SHELDRAKE CREEK,Town,1920,11,20
3888,9,Delaware,Colchester (Town),0.5 MI E EXIT 92 - SH 17,17  17 93081298,CR 17,NYSDOT,1968,11,20
6218,4,Genesee,Pembroke (Town),1 MI NW OF EAST PEMBROKE,PRATT ROAD,TONAWANDA CREEK,County,2019,11,20
3256,7,Clinton,Champlain (Town),JCT RTS 11 +I-87,11  11 71081308,87I 87I71121358,NYSDOT,2015,11,20
5188,5,Erie,Grand Island (Town),INT EXIT 21 ON 190I,190IX - SB [NGIB],NIAGARA RIVER,NYS Thruway Authority,1963,11,20
5187,5,Erie,Grand Island (Town),INT EXIT 21 ON 190I,190IX - NB [NGIB],NIAGARA RIVER,NYS Thruway Authority,1935,11,20
13390,9,Schoharie,Conesville (Town),0.28 mi SW of Manor Kill,BEAVER HILL ROAD,MANOR KILL,County,2013,11,20
12758,8,Rockland,Chestnut Ridge (Village),0.7MI W JCT RTS I87 NYS45,County Route 71,87IX,NYS Thruway Authority,1955,11,20
14191,6,Steuben,Caton (Town),2.7 MILES SOUTH OF CATON,COUNTY ROAD 32,TRB MUDLICK CREEK,County,1931,11,20
3646,8,Columbia,Stockport (Town),1.0 MI NE OF COLUMBIAVILL,ROSSMAN HILL ROAD,KINDERHOOK CREEK,County,1941,11,20
15674,3,Tompkins,Ithaca (City),CITY OF ITHACA,NORTH AURORA ST,CASCADILLA CREEK,City,1930,11,20
14696,10,Suffolk,Brookhaven (Town),5.7 MI E RTS 112+495,495I495I07041296,WILLIAM FLOYD PKY,NYSDOT,1970,11,20
7114,11,Kings,New York (City),2.4 MI SW JCT I278 & I495,278I 278IX2MR14C3,2781X,NYSDOT,2001,11,20
14355,6,Steuben,Hornby (Town),2.1 MILE WEST OF HORNBY,HARRISON ROAD,DRY RUN CREEK,Town,2009,11,20
15186,9,Sullivan,Mamakating (Town),1.7 MI NW WESTBROOKVILLE,PINE KILL ROAD,PINE KILL,County,2019,11,20
10584,4,Ontario,Seneca (Town),2 MI NW OF STANLEY,OLD MILL ROAD,FLINT CREEK,County,2017,11,20
13884,7,St Lawrence,Pierrepont (Town),IN VILLAGE OF HANAWA FLLS,56  56 75011280,RAQUETTE RIVER,NYSDOT,1997,11,20
7904,4,Monroe,Chili (Town),JCT RTE 251+BLACK CREEK,386 251 43011048,BLACK CREEK,NYSDOT,1931,11,20
10580,4,Ontario,Seneca (Town),.9 MI SW OF SENECA CASTLE,FERGUSON ROAD,FLINT CREEK,County,2017,11,20
11032,8,Orange,Wawayanda (Town),1 MILE W JCT US 6 & I-84,84I 84I83011136,MIDDLETOWN & NJ RR,NYSDOT,1967,11,20
7702,2,Madison,Deruyter (Town),1 MI S DERUYTER RES.,CR 55 Middle Lake Road,MID BR TIOUGHNIOGA RIVER,County,2017,11,21
7701,2,Madison,Deruyter (Town),1 MI SE DERUYTR RESERVOIR,COUNTY ROAD 56,MID BR TIOUGHNIOGA RIVER,County,2017,11,21
3445,8,Columbia,Canaan (Town),1 MI E JCT SH 295 & I90,295 295 81011060,TRIBUTARY to STONY KILL,NYSDOT,1949,11,21
7837,4,Monroe,Brighton (Town),JCT RTS I-390 & 15A,15A 15A43041228,390I390I43031142,NYSDOT,1981,11,21
9792,2,Oneida,Utica (City),2.2 MI S JCT RTS 5 & 5S,5   5 26104008,FRENCH ROAD,NYSDOT,1960,11,21
8453,2,Montgomery,Amsterdam (City),JCT OF RTS 67+30,30  30 25042014,67  67 25022024,NYSDOT,1969,11,21
147,1,Albany,Bethlehem (Town),.5 MI SE JCT SH144 & 910A,144 144 11021100,CSX TRANSPRTATION,NYSDOT,1930,11,21
14593,6,Steuben,Wheeler (Town),IN WHEELER,GARDNER ROAD,FIVEMILE CREEK,Town,2000,11,21
14853,10,Suffolk,Islip (Town),.4 MI E JCT SH 27 & HSP,CONNETQUOT AVE,27  27 07051144,NYSDOT,1983,11,21
488,6,Allegany,Bolivar (Village),1 MI N OF BOLIVAR,COUNTY ROAD 40,LITTLE GENESEE CR,County,2000,11,21
2113,3,Cayuga,Sempronius (Town),4 mi. SW of S. End of Ska,DRESSERVILLE ROAD,DRESSERVILLE CRK,County,1965,11,21
14541,6,Steuben,Troupsburg (Town),1.3 MI S OF TROUPSBURG,COUNTY ROAD 84,TROUPS CREEK,County,2010,11,21
8702,10,Nassau,Hempstead (Town),3.1 MI E NYC LINE & SSP,908M908M03011033,DOGWOOD AVENUE,NYSDOT,1934,11,21
8470,2,Montgomery,Amsterdam (City),JUNCTION OF SH 30 & SH 67,LOCUST AVE & PROSPECT ST,BUNN CREEK,City,1935,11,21
14597,6,Steuben,Wheeler (Town),3.1 Mi N of Wheeler,MUTTON HOLLOW ROA,TROUT RUN,Town,2008,11,21
9362,5,Niagara,Niagara Falls (City),NIAGARA FALLS SW,GOAT IS-GREEN IS,NIAGARA RIVER,Niagara Frontier State Park Commission,1901,11,21
9363,5,Niagara,Niagara Falls (City),3.8 MI W EXIT 21 OF I190,GOAT ISLND ACCESS,AMERICAN RAPIDS,Niagara Frontier State Park Commission,1960,11,21
9366,5,Niagara,Niagara Falls (City),NIAGARA FALLS SW,MAINLAND GREEN IS,NIAGARA RIVER,Niagara Frontier State Park Commission,1901,11,21
8334,4,Monroe,Rochester (City),CITY OF ROCHESTER,DRIVING PARK AVE,ROCH.G&E.SERV. RD,City,1988,11,21
532,6,Allegany,Clarksville (Town),1.6 MI E OF W CLARKSVILLE,STEWART ROAD,TRIB DODGE CREEK,Town,1983,11,21
7118,11,Kings,New York (City),JCT PROSPECT EXPY & I278,278I278IX2M23062,AT CLINTON ST,NYSDOT,1964,11,21
7800,2,Madison,Stockbridge (Town),1 MILE S OF MUNNSVILLE,CR49 PRATTS ROAD,BLUE CREEK,County,1964,11,21
9256,5,Niagara,Lewiston (Town),.8 MI W JCT SH104 & SH265,COUNTRY CLB TRAIL,FISH CREEK,Town,1989,11,21
413,6,Allegany,Andover (Town),2.4 MI NE OF ANDOVER,EAST VALLEY ROAD,EAST VALLEY CREEK,Town,1961,11,21
4377,8,Dutchess,East Fishkill (Town),.9 MI E JCT I84 & TSP,84I 84I82021134,HOSNER MTN ROAD,NYSDOT,1968,11,21
5504,5,Erie,West Seneca (Town),JCT RTS 400 + 240,400 400 53011168,240 240 53011287,NYS Thruway Authority,2016,11,21
17122,8,Westchester,Scarsdale (Village),2.5 MILES N OF TUCKAHOE,POPHAM ROAD,MNRR HA LINE,Railroad,2012,11,21
11824,11,Queens,New York (City),QUEENSBORO BR OVR EAST RV,25 X,21ST STREET,City,1957,11,21
9255,5,Niagara,Lewiston (Town),.1 MI N JCT SH 61 & SH104,957A957A54014006,ROCK CUT,NYS Power Authority,1963,11,21
9253,5,Niagara,Lewiston (Town),0.5 MI S 957A ACCESS 190I,957A 957A54014009,RBT MOSES PWRPLNT,NYS Power Authority,1963,11,21
8538,2,Montgomery,Fonda (Village),0.1 MI W JCT RTS 5 & 334,5   5 25121235,CAYADUTTA CREEK,NYSDOT,1938,11,21
3560,8,Columbia,Gallatin (Town),AT GALLATINVILLE,MILL HILL ROAD,ROELIFF JANSEN KL,County,1948,11,21
9387,5,Niagara,Pendleton (Town),.8 MI NE JCT US62 & SH425,TOWN LINE ROAD,BULL CREEK,County,1982,11,21
14618,6,Steuben,,3.5 MI NE JCT 414 & 17,WILSON HOLLOW ROAD,WILSON HOLLOW CREEK,County,2018,11,21
624,6,Allegany,Independence (Town),1.1 MI SE OF WHITESVILLE,COUNTY ROAD 19,SPRING MILLS CRK,County,1955,11,21
4796,5,Erie,Boston (Town),.2 MILE WEST OF BOSTON,MILL STREET,EIGHTEEN MILE CRK,County,1953,11,21
