,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
11820,11,Queens,Hempstead (Town),1.8MI S GCP+CRSS ISL PKWY,BELMONT PARK RAMP,907A 907AX5M22106,City,1957,2,2
12637,11,Richmond,New York (City),.9MI N JCT I278+440,440 440 X6M11115,FOREST AVE,NYSDOT,1964,2,2
7266,11,Kings,New York (City),4.5 MI SW 25+INTERBRO PKY,HIGHLAND BLVD W,908B908BX2MR01A1,City,1937,2,2
14768,10,Suffolk,Huntington (Town),.4 MI W JCT RTE 110+NSP,908G908G07021016,SWEET HOLLOW ROAD,NYSDOT,1947,2,2
12275,11,Queens,New York (City),.3 MI E RTE 678+GCP,UNION TURNPIKE,907M907MX5M13084,NYSDOT,1963,2,2
7244,11,Kings,New York (City),1.2 MI SE JCT I278+27,ELEVENTH AVENUE,27  27 X2M14012,NYSDOT,1959,2,3
8741,10,Nassau,Hempstead (Town),.2 MI E NYC L -SSP,ELMONT ROAD,908M908M03011002,NYSDOT,1956,2,4
14136,6,Steuben,Campbell (Town),JCT RTS 17 + 333,86I 17 64044367,333 333 64011076,NYSDOT,1967,2,4
14137,6,Steuben,Campbell (Town),JCT RTS 17 + 333,86I 17 64044367,333 333 64011076,NYSDOT,1967,2,4
11978,11,Queens,New York (City),JCT I495+I78,495I495IX5MR10D1,295I 295IX5M12017,NYSDOT,1960,2,5
11853,11,Queens,New York (City),1.8 MI W JCT I78 & CI PKY,147TH STREET,907A907AX5M22188,City,1941,2,5
8656,10,Nassau,East Hills (Village),NSP - 4.2 MI NE QNS CO LN,ROSLYN ROAD,908G908G03011043,NYSDOT,1968,2,5
957,11,Bronx,New York (City),IN TREMONT,GRAND CONCOURSE,EAST 174TH STREET,City,1923,2,5
9047,11,New York,New York (City),4.7 MI NE ROUTE 9A+79 ST,907V907VX4MR05F1,907V907VX4M11120,NYSDOT,1939,2,5
536,6,Allegany,Cuba (Town),.4 MI E JCT I86 & CO LINE,86I 17 61032004,446 408 61021003,NYSDOT,1972,2,5
535,6,Allegany,Cuba (Town),.4 MI E JCT I86 & CO LINE,86I 17 61032004,446 408 61021003,NYSDOT,1972,2,5
2961,6,Chemung,,SH 14 - 0.5 MI S COUNTY L,14  14 62013152,SLEEPERS CREEK,NYSDOT,2016,2,5
8785,10,Nassau,Hempstead (Town),5.1 MI E NYC L-SSP,PENINSULA BLVD,908M908M03011054,NYSDOT,1955,2,5
8786,10,Nassau,Hempstead (Town),5.1 MI E NYC L-SSP,PENINSULA BLVD,908M908M03011054,NYSDOT,1945,2,5
12220,11,Queens,New York (City),.3MI SW 25+INTERBRO  PKWY,MARKWOOD PLACE,908B908BX5M24040,City,1937,2,6
14770,10,Suffolk,Huntington (Town),JCT NSP + RTE 231,908G908G07021067,231 231 07011090,NYSDOT,1950,2,6
769,11,Bronx,New York (City),3.8 MI N I87+I95,87I 87IX1MR10A1,908F908FX1M12021,NYSDOT,1954,2,6
9153,11,New York,New York (City),NE END OF CENTRAL PARK,TRANSVERSE ROAD 1,PED WALK NEAR 5AV,City,1900,2,6
12276,11,Queens,New York (City),.4MI.SW RTE25&INTRBORO PK,UNION TURNPIKE,908B908BX5M24039,City,1987,2,6
9211,11,New York,New York (City),IN CENTRAL PARK,WEST DRIVE,PED. OPP 109TH ST,City,1890,2,6
8907,10,Nassau,Oyster Bay (Town),1.4 MI E JCT RTE 495+NSP,908G908G03011164,PLAINVIEW ROAD,NYSDOT,1947,2,6
972,11,Bronx,New York (City),.5 MILE N JCT I295 & I95,JARVIS AVENUE,95I 95IX1M21063,NYSDOT,1961,2,6
14219,6,Steuben,Corning (City),0.3 MI E OF CORNING,352  17 64042022,PARK ROAD UNDER,NYSDOT,1949,2,6
8781,10,Nassau,Hempstead (Town),1.7 MI S JCT SSP & WSP,PARK AVENUE,WANTAGH STATE PARKWAY NB,NYSDOT,1931,2,6
8782,10,Nassau,Hempstead (Town),1.7 MI S JCT SSP & WSP,PARK AVENUE,WANTAGH STATE PARKWAY SB,NYSDOT,1965,2,6
554,6,Allegany,Cuba (Village),JCT 86I & 305,86I 17 61032017,305 305 61021138,NYSDOT,1972,2,6
555,6,Allegany,Cuba (Village),JCT 86I & 305,86I 17 61032017,305 305 61021138,NYSDOT,1972,2,6
14906,10,Suffolk,Riverhead (Town),2 MI E OF RIVERHEAD,CROSS RIVER DR,PARK ROAD,County,1975,2,7
7173,11,Kings,New York (City),1.3MI NE JCT I278+BELT PY,79TH STREET,278I278IX2M24019,NYSDOT,1964,2,7
14907,10,Suffolk,Riverhead (Town),2 MI E OF RIVERHEAD,CROSS RIVER DR,PARK ROAD,County,1975,2,7
8750,10,Nassau,Hempstead (Town),3.3 MI E NYC LINE ON SSP,HEMPSTEAD AVENUE,908M908M03011036,NYSDOT,1956,2,7
14054,6,Steuben,Bath (Town),1.5 MI NW OF BATH RTE 17,86I 17 64044237,415 15 64011342,NYSDOT,1973,2,7
14055,6,Steuben,Bath (Town),1.5 MI NW OF BATH RTE 17,86I 17 64044237,415 15 64011342,NYSDOT,1973,2,7
914,11,Bronx,New York (City),AT MORRISANIA,EAST 161ST STREET,Abnd.CSX/P MRRIS,City,1890,2,8
11986,11,Queens,New York (City),.1 MI SE JCT I278 & SH 25,65TH PLACE,278I 278IX5M33019,City,1957,2,8
887,11,Bronx,New York (City),.5 MI NW I95 + I678,CASTLE HILL AVE,95I  95IX1M22043,NYSDOT,1951,2,8
8871,10,Nassau,Oyster Bay (Town),JCT NSP & SH 107,107 107 03011090,908G908G03011119,NYSDOT,1948,2,8
7157,11,Kings,New York (City),.4 MI SE I278+BKLYN BR,278I278IX2MR11A1,278I278IX2MR11B,City,1956,2,8
14935,10,Suffolk,Smithtown (Town),1 MI S JCT RTS 454+25,NEW HIGHWAY,908K908K07011056,NYSDOT,1953,2,8
825,11,Bronx,New York (City),EAST 177TH ST OVER BRONX,895I895IX1M12014,BRONX RIVER,NYSDOT,1955,2,8
8675,10,Nassau,Hempstead (Town),1.3 MI W JCT RTS SSP+WSP,106 106 03011002,908M908M03011105,NYSDOT,1930,2,8
8816,10,Nassau,Lake Success (Village),NSP - .5 MI NE QNS CO LN,LAKEVILLE ROAD,908G908G03011005,NYSDOT,1932,2,8
11858,11,Queens,New York (City),1.9 MI NE JCT I678 &SH25A,14TH AVENUE,678I 678IX5M11094,NYSDOT,1963,2,8
8676,10,Nassau,Hempstead (Town),1.3 MI W JCT RTS SSP+WSP,106 106 03011002,908M908M03011105,NYSDOT,1956,2,8
8796,10,Nassau,Hempstead (Town),1.9 MI S JCT RTS SSP&WSP,SUNRISE HIGHWAY,WANTAGH STATE PARKWAY SB,NYSDOT,1928,2,8
12295,11,Queens,New York (City),.2 MI NW JCT I278 & SH 25,WOODSIDE AVENUE,278I278IX5M34021,City,1957,2,9
879,11,Bronx,New York (City),AT WILLIAMSBRIDGE,BRONX BLVD N.B.,BRONX RIVER,City,1920,2,9
880,11,Bronx,New York (City),AT WILLIAMSBRIDGE,BRONX BLVD S.B.,BRONX RIVER,City,1920,2,9
14913,10,Suffolk,Smithtown (Town),.5 MI SE JCT SH454 & SH25,454 454 07011004,908K908K07011066,NYSDOT,1953,2,9
14914,10,Suffolk,Smithtown (Town),.5 MI SE JCT SH454 & SH25,454 454 07011005,908K908K07011066,NYSDOT,1953,2,9
12703,11,Richmond,New York (City),PRINCES BAY,HYLAN BOULEVARD,LEMON CREEK,City,1989,2,9
8912,10,Nassau,Oyster Bay (Town),1.5 MI E JCT RTS 107+SSP,CARMANS ROAD,908M908M03011165,NYSDOT,1957,2,9
7211,11,Kings,New York (City),1.5 MI NE JCT I278 & BELT,BAY RIDGE PARKWAY,278I278IX2M23021,NYSDOT,1964,2,9
8913,10,Nassau,Oyster Bay (Town),1.5 MI E JCT RTS 107+SSP,CARMANS ROAD,908M908M03011165,NYSDOT,1933,2,9
14772,10,Suffolk,Huntington (Town),1.7 MI W JCT RTS 231+495,BAGATELLE RD,495I495I07031039,NYSDOT,1963,2,9
2776,6,Chemung,Chemung (Town),2.3 MI E JCT RTS 367 &427,427 427 62011029,BOYLES CREEK,NYSDOT,1989,2,11
574,6,Allegany,Friendship (Town),IN FRIENDSHIP,COUNTY ROAD 20,N BR VAN CAMPEN C,County,2010,2,11
2853,6,Chemung,Horseheads (Town),0.5 MI W OF BREESEPORT,223 223 62011025,NARROW CREEK,NYSDOT,1978,2,11
7222,11,Kings,New York (City),1.8 MI SE JCT I278 + SH27,CATON AVENUE,27  27 X2M13017,NYSDOT,1961,2,12
12054,11,Queens,New York (City),.6 MI E I278+GCP,907M 907MX5M14021,278I 278IX5MR0301,NYSDOT,1963,2,12
14780,10,Suffolk,Huntington (Town),1.2 MI E JCT I495 & SH110,HALF HOLLOW ROAD,495I495I07031027,NYSDOT,1963,2,12
9050,11,New York,New York (City),IN HARLEM,A.C.POWEL BLVD NB,A.C.POWEL BLVD,City,1940,2,12
7294,11,Kings,New York (City),1.7 MI SE JCT I278 + SH27,RAMP TO OCEAN PKY,27  27 X2M13016,NYSDOT,1961,2,12
904,11,Bronx,New York (City),JCT US1 & BRONX RIVER,E FORDHAM RD(US1),BRONX RIVER,City,1907,2,12
9150,11,New York,New York (City),S OF GEORGE WASHINGTON BR,TO GWB OPP 171 ST,RIVERSIDE DRIVE,City,1930,2,12
14936,10,Suffolk,Smithtown (Town),1.7 MI S SMSP+RTE 25A,OLD NORTHPORT RD,908K908K07011091,NYSDOT,1955,2,12
9163,11,New York,New York (City),AT HARLEM,WEST 153RD STREET,ADAM CLTN PO BLVD,City,1935,2,12
1048,11,Bronx,New York (City),1.4 MI SW I95+HTCHSN R PY,WESTCHESTER AVE,908A 908AX1M12010,City,1940,2,12
8996,11,New York,New York (City),IN CENTRAL PARK,72ND ST CROSS DR,NR CONCERT GRNDS,City,1862,2,12
4439,8,Dutchess,Hyde Park (Town),1.3 MI NW OF HYDE PARK,PARK RD NPS RTE11,CSX TRANSPORT,National Park Service,1912,2,13
9045,11,New York,New York (City),3 MI NE ROUTE 9A+79 ST,907V907VX4MR03C1,W 135 ST,NYSDOT,1939,2,13
9085,11,New York,New York (City),IN FORT TRYON PARK,FORT TRYON PLACE,ENT FM RVRSIDE DR,City,1920,2,13
7293,11,Kings,New York (City),.9 MI SE JCT I278+27,PROSPECT PARK W,27  27 X2M13009,NYSDOT,1958,2,13
12044,11,Queens,New York (City),3.4MI S GCP+CRSS ISL PKWY,907A907AX5M21091,DUTCH BRWY-115 AV,City,1939,2,14
8960,10,Nassau,Westbury (Village),.2 MILE EAST JCT NSP &WSP,908G908G03011100,BRUSH HOLLOW ROAD,NYSDOT,1940,2,14
8915,10,Nassau,Oyster Bay (Town),.7 MI NE JCT RTS 24+135,CENTRAL AVENUE,907E907E03011024,NYSDOT,1936,2,14
14864,10,Suffolk,Islip (Town),.7 MI W JCT SH 454 & I495,LINCOLN BOULEVARD,495I495I07031132,NYSDOT,1963,2,14
8962,10,Nassau,Westbury (Village),JCT NSP + WSP,908T908T03011133,908G908G03011098,NYSDOT,1938,2,14
986,11,Bronx,New York (City),2.0 MI E I87 + I95,MARMION AVE,95I  95IX1M22022,NYSDOT,1958,2,14
14871,10,Suffolk,Islip (Town),.4 MI W JCT RTS 454+495,MOTOR PARKWAY HP,495I495I07031135 EB,NYSDOT,1963,2,14
896,11,Bronx,New York (City),1.8 MI E I87+I95,CROTONA AVENUE,95I 95IX1M21019,NYSDOT,1958,2,14
14877,10,Suffolk,Islip (Town),2 MI S OF HOLTSVILLE,NICOLLS ROAD SB,HOLBROOK ROAD,County,1973,2,15
15898,8,Ulster,Plattekill (Town),JCT RTS 32+I87,32,87IX,NYSDOT,2017,2,15
14875,10,Suffolk,Islip (Town),2 MI S OF HOLTSVILLE,NICOLLS ROAD NB,HOLBROOK ROAD,County,1973,2,15
9024,11,New York,New York (City),4.2 MI NE FDR DR+ROUTE 25,907P907PX4MR03A1,907P 907PX4M11010,NYSDOT,1963,2,15
14814,10,Suffolk,Islip (Town),INT.I495 & SAGTIKOS PRKWY,906A906A07031091,SGSP NB TO 495 EB,NYSDOT,1991,2,15
8911,10,Nassau,Oyster Bay (Town),.9 MI E NSP+WSP,CANTIAGUE ROCK RD,908G908G03011107,NYSDOT,1947,2,15
8883,10,Nassau,Oyster Bay (Town),.7 MI NE JCT NSP+RTE 107,495I EB TO NSP EB,908G908G03011127,NYSDOT,1961,2,15
898,11,Bronx,New York (City),2.1 MI E I87 + I95,CROTONA PARKWAY,95I  95IX1M21023,NYSDOT,1958,2,15
12741,11,Richmond,New York (City),.7MI E JCT I278+440,WOOLLEY AVENUE,278I 278IX6M13037,NYSDOT,1965,2,15
8865,10,Nassau,Oyster Bay (Town),.3 MI E JCT SH 24 & SH135,24  24 03031140,907E907E03011018,NYSDOT,1935,2,15
14939,10,Suffolk,Smithtown (Town),1.4 MI NE JCT RTS 454+25,SCHOLAR LANE,908K908K07011081,NYSDOT,1955,2,15
875,11,Bronx,New York (City),2.2 MI E I87 + I95,BOSTON RD,95I  95IX1M22024,NYSDOT,1958,2,15
14771,10,Suffolk,Huntington (Town),2.6 MI E JCT RTS 231+NSP,908G908G07021096,COMMACK ROAD,NYSDOT,1951,2,16
15407,9,Tioga,Candor (Town),4.1 MI SW NEWARK VALLEY,WEST CREEK ROAD,DOOLITTLE CREEK,County,1958,2,18
15404,9,Tioga,Candor (Town),3.6 MI N OF GRIDLEYVILLE,PROSPECT VLLY RD,PROSPECT VLLY CRK,Town,1986,2,18
2989,9,Chenango,Bainbridge (Town),2 MI S JCT I88 + SH 206,88I 88I92021081,BIG BROOK,NYSDOT,1974,2,19
2988,9,Chenango,Bainbridge (Town),2 MI S JCT I88 & SH 206,88I 88I92021081,BIG BROOK,NYSDOT,1974,2,19
11655,9,Otsego,Richfield Springs (Village),VILLAGE OF RICHFIELD SPRI,ANN STREET,OCQUIONIS CREEK,Town,2018,2,19
1119,9,Broome,Binghamton (Town),1 MILE S OF BINGHAMTON,PIERCE CREEK ROAD,PIERCE CREEK,County,1985,2,19
10639,8,Orange,Blooming Grove (Town),AT SH 17/US 6 EXIT 128,OXFORD ROAD,17  17 83101202,NYSDOT,2002,2,19
2722,6,Chemung,Big Flats (Town),1.7 MI W EXIT 51 OF I86,86I  17 62051031,CR 63 - KAHLER RD,NYSDOT,2003,2,19
1497,9,Broome,Windsor (Town),HAMLET OF DAMASCUS,COUNTY ROAD 28,TUSCARORA CREEK,County,1926,2,19
2723,6,Chemung,Big Flats (Town),1.7 MI W EXIT 51 OF I86,86I  17 62051031,CR 63 - KAHLER RD,NYSDOT,2003,2,19
12835,8,Rockland,Haverstraw (Town),1.0 MI NW OF HAVERSTRAW,ROSMAN ROAD,MINISCEONGO CREEK,County,1967,2,19
9107,11,New York,New York (City),IN ISHAM PARK,ISHAM PK VEHICULR,HARLEM RIV INLET,City,1935,2,20
8952,10,Nassau,Valley Stream (Village),0.6MI SE VALLEY STREAM,ROCKAWAY AVENUE,FOSTERS BROOK,County,1952,2,20
12672,11,Richmond,New York (City),4.3 MI E SH440 & W S EXPY,Abandoned 909C,RICHMOND AVENUE,NYSDOT,1968,2,20
12673,11,Richmond,New York (City),4.3 MI E JCT SH440 &WS EX,Abandoned 909C,RICHMOND AVENUE,NYSDOT,1968,2,20
8950,10,Nassau,Valley Stream (Village),1.7 MI S VALLEY STR,MILL ROAD,FOSTERS BROOK,County,1951,2,20
9077,11,New York,New York (City),IN CENTRAL PARK,EAST DRIVE,79TH ST TRANSVERS,City,1920,2,20
8947,10,Nassau,Valley Stream (Village),1 MI S OF VALLEY STREAM,COCHRANE PLACE,FOSTERS BROOK,County,1952,2,20
8937,10,Nassau,Rockville Centre (Village),3.9 MI E NYC LI ON RTE 27,MERRICK ROAD,SMITH POND OUTLET,County,1939,2,20
17263,8,Westchester,Yonkers (City),1.1 MI N OF TUCKAHOE,MARIA LANE,TROUBLESOME BROOK,City,1950,2,20
14929,10,Suffolk,Smithtown (Town),2.9 MI E JCT RTS 231+NSP,HARNED RD,SGSP NB TO NSP EB,NYSDOT,1964,2,20
17282,8,Westchester,Yonkers (City),1.1 MI N JCT RTS BRP<SBSP,PARK AVE VIADUCT,907GX,County,1923,2,20
15515,9,Tioga,Spencer (Town),3.0 MI E OF SPENCER,EAST SPENCER ROAD,DEAN CREEK,County,1963,2,20
14930,10,Suffolk,Smithtown (Town),2.9 MI E JCT RTS 231+NSP,HARNED ROAD,908G908G07021097,NYSDOT,1964,2,21
9204,11,New York,New York (City),IN CENTRAL PARK,WEST DRIVE,79TH ST TRANSVERS,City,1920,2,21
8757,10,Nassau,Hempstead (Town),IN MALVERNE,LAKEVIEW AVENUE,PINES BROOK,County,1963,2,21
8949,10,Nassau,Valley Stream (Village),1.0 MI S VALLEY STREAM,GIBSON BOULEVARD,FOSTERS BROOK,County,1952,2,21
8751,10,Nassau,Hempstead (Town),2.1 MI SW OF HEMPSTEAD,HEMPSTEAD AVENUE,PINES BROOK,County,1932,2,21
9143,11,New York,New York (City),.9 MI NE JCT FDR &BATTERY,SB OFFRAMP-FDR DR,SOUTH STREET,City,1954,2,21
14934,10,Suffolk,Smithtown (Town),4.4 MI E JCT SH 231 & NSP,NEW HIGHWAY,908G908G07021111,NYSDOT,1964,2,21
8951,10,Nassau,Valley Stream (Village),0.2 MI. S JCT RTE 27&MILL,MILL ROAD,WATTS BROOK,County,1964,2,21
8904,10,Nassau,Oyster Bay (Town),1.2 MI E NSP+WSP,908G908G03011111,PED PARK ROAD,NYSDOT,1947,2,21
14933,10,Suffolk,Smithtown (Town),4.4 MI E JCT SH 231 & NSP,NEW HIGHWAY,908G908G07021111,NYSDOT,1964,2,21
807,11,Bronx,New York (City),JCT I95 & I278 & I678,278I278IX1M53046,95IX,NYSDOT,1971,2,21
2884,6,Chemung,Horseheads (Village),.8 MI W JCT RTE 86I & 13,86I  14 62013051,CENTER STREET,NYSDOT,2007,2,21
2883,6,Chemung,Horseheads (Village),.8 M W JCT & 86I & 13,86I  14 62013051,CENTER ST.,NYSDOT,2007,2,21
8812,10,Nassau,Hempstead (Town),AT EAST MEADOW-N OF SSP,ZECKENDORF BLVD,908E908E03011113,NYSDOT,1956,2,21
8723,10,Nassau,Hempstead (Town),SW OF E MEADOW- N OF SSP,AVENUE C,908E908E03011105,NYSDOT,1955,2,21
712,6,Allegany,West Almond (Town),EXIT 32 OF I86 - W ALMOND,86I 17 61032261,COUNTY ROAD 2,NYSDOT,1973,2,21
711,6,Allegany,West Almond (Town),EXIT 32 OF I86 - W ALMOND,86I 17 61032261,COUNTY ROAD 2,NYSDOT,1973,2,21
9206,11,New York,New York (City),IN CENTRAL PARK,WEST DRIVE,97TH ST TRANSVERS,City,1920,2,22
9205,11,New York,New York (City),IN CENTRAL PARK,WEST DRIVE,86TH ST TRANSVERS,City,1920,2,22
881,11,Bronx,New York (City),AT WILLIAMS BRIDGE,BRONX BLVD S.B.,BRONX RIVER,City,1920,2,22
9078,11,New York,New York (City),IN CENTRAL PARK,EAST DRIVE,97TH ST TRANSVERS,City,1920,2,22
878,11,Bronx,New York (City),AT WILLIAMS BRIDGE,BRONX BLVD N.B.,BRONX RIVER,City,1920,2,22
956,11,Bronx,New York (City),AT TREMONT,GRAND CONCOURSE,EAST 170TH STREET EB,City,1923,2,22
7149,11,Kings,New York (City),3.3 MI SW JCT I278 + I495,278I278IX2M24100,FLUSHING AVENUE,NYSDOT,1954,2,22
9076,11,New York,New York (City),SE END OF CENTRAL PARK,EAST DRIVE,65TH ST TRANSVERS,City,1905,2,22
14263,6,Steuben,Erwin (Town),.3 MILE NE OF GANG MILLS,99I 99I 64011120,R Dann EB Ramp,NYSDOT,2005,2,22
17054,8,Westchester,Pleasantville (Village),1.0 MI S OF CHAPPAQUA,987DX,CATSKILL AQUEDUCT,NYSDOT,1930,2,22
8799,10,Nassau,Hempstead (Town),JCT RTS SSP+WSP,WANTAGH STATE PARKWAY NB,SOUTHERN STATE PARKWAY EB,NYSDOT,1931,2,22
484,6,Allegany,Bolivar (Town),.9 MILE SW OF BOLIVAR,BARTLETT ROAD,LITTLE GENESEE CR,Town,1943,2,22
16867,8,Westchester,Mount Pleasant (Town),.4 MI E JCT SH 117 & US 9,117 117 87011202 (Westbound),BRIDLE PATH,NYSDOT,1970,2,22
14277,6,Steuben,Erwin (Town),0.3 MI NE GANGMILLS,99I 99I 64011120,R Dann EB Ramp,NYSDOT,2006,2,22
8752,10,Nassau,Hempstead (Town),AT ISLAND PARK,ISLAND PARKWAY,ISLAND PARK CANAL,County,1959,2,23
8803,10,Nassau,Hempstead (Town),AT ISLAND PARK,WARWICK BLVD,ISLAND PARK CANAL,Town,1989,2,23
7134,11,Kings,New York (City),3.2 MI SW JCT I278 + I495,278I278IX2M23101,KENT AVENUE,NYSDOT,1956,2,23
7132,11,Kings,New York (City),.4 MI SE I278+BKLYN BR,278I278IX2M23086,SANDS STREET,City,1956,2,23
7135,11,Kings,New York (City),3.1 MI SW JCT I278 + I495,278I278IX2M23102,WYTHE AVENUE,NYSDOT,1956,2,23
9212,11,New York,New York (City),SW END OF CENTRAL PARK,WEST DRIVE,TRANSVERSE RD 1,City,1900,2,23
11983,11,Queens,New York (City),.3 MI N JCT GCP & I495,54TH AVENUE,907M907MX5M14057,NYSDOT,1963,2,23
12760,8,Rockland,Chestnut Ridge (Village),6.5 MI NW OF SPARKILL,GROTKE ROAD,PASCACK BROOK,County,1958,2,25
11765,8,Putnam,Philipstown (Town),2.7 MI NE OF N HIGHLAND,EAST MOUNTAIN ROAD NORTH,OUTLET BEACON RESERVOIR,Town,1935,2,25
9012,11,New York,New York (City),.9 MI NE FDR DR+BATTERY,907L907LX4MR03B1,907L 907LX4M12014,City,1954,2,26
12214,11,Queens,New York (City),3.8 MI S JCT GCP & CI PKY,LINDEN BOULEVARD,907A907AX5M22086,City,1939,2,26
11898,11,Queens,New York (City),1.2 MI NE JCT I278 & I495,278I278IX5M33016,RELIEF,NYSDOT,1969,2,26
12666,11,Richmond,New York (City),1.0 MILE SOUTH OF 909C,AMBOY ROAD,LEMON CREEK,City,1995,2,26
4313,8,Dutchess,Amenia (Town),2.0 MI NE OF AMENIA,COUNTY ROAD 2,WEBATUCK CREEK,County,1995,2,26
4381,8,Dutchess,East Fishkill (Town),.3 MI N JCT SH 376 & SH82,376  376 82011026,WHORTLE KILL CREEK,NYSDOT,2005,2,26
1280,9,Broome,Kirkwood (Town),EXIT 2 RTE I-81,81I 81I91011082,Stanley Hollow Cr,NYSDOT,1963,2,26
12107,11,Queens,New York (City),2.8 MI S GCP & CRS ISL PK,BELMONT PARK RAMP,907A907AX5M22097,City,1957,2,26
11902,11,Queens,New York (City),1.2 MI NE JCT I278 & I495,278I278IX5M34016,RELIEF,NYSDOT,1969,2,26
1279,9,Broome,Kirkwood (Town),EXIT 2 RTE I-81,81I 81I91011082,Stanley Hollow Cr,NYSDOT,1963,2,26
14779,10,Suffolk,Huntington (Town),.6 MI W JCT RTS 231+495,HALF HOLLOW RD,495I495I07031050,NYSDOT,1963,2,26
15535,9,Tioga,Tioga (Town),1.8 MI NW OF TIOGA CENTER,DIAMOND VALLEY RD,DIAMOND VALLEY CK,County,1983,2,26
15490,9,Tioga,Owego (Town),4.1 MI SE OF OWEGO,VALLEY ROAD,PUMPELLY CREEK,Town,1930,2,26
15548,9,Tioga,Waverly (Village),IN WAVERLY,17  17 65052005,DRY BROOK CREEK,NYSDOT,1973,2,26
14060,6,Steuben,Bath (Town),2.0 MI SE OF BATH,86I 17 64044296,SMITH RUN,NYSDOT,1969,2,26
4142,9,Delaware,Masonville (Town),.2 mi W Rt 8,Butts Rd,Bundy Hollow Creek,County,2010,2,26
3991,9,Delaware,Deposit (Town),1.3 MI N OF STILESVILLE,COUNTY ROAD 20,E B COLD SPRNG CK,County,1997,2,26
4095,9,Delaware,Hancock (Town),AT READBURN,READBURN ROAD,READ CREEK,County,2007,2,26
1238,9,Broome,Johnson City (Village),0.5 MI E JCT RTS 17 + 17C,17  17 91071078,OAKDALE ROAD,NYSDOT,1971,2,26
15368,9,Tioga,Barton (Town),0.5 MILE NORTH OF BARTON,COUNTY RD 11,BUTSON CREEK,County,1990,2,26
12916,8,Rockland,Orangetown (Town),0.6 MI S OF PIERMONT,WILLIAM STREET,SPARKILL CREEK,County,1950,2,26
14061,6,Steuben,Bath (Town),2.0 MI SE OF BATH,86I 17 64044296,SMITH RUN,NYSDOT,1969,2,26
15512,9,Tioga,Spencer (Town),2.6 MI E OF SPENCER,96  96 65011159,SULPHUR SPRNGS CK,NYSDOT,1934,2,26
4090,9,Delaware,Hancock (Town),.5 mi W Rt 30,Morrison Brook Ro,Morrison Brook,County,2010,2,26
12913,8,Rockland,Orangetown (Town),5.9 MI NW OF SPARKILL,WASHINGTON AVENUE,PASCACK BROOK,County,1930,2,26
1250,9,Broome,Johnson City (Village),VILLAGE OF JOHNSON CITY,HARRY L ROAD,FINCH HOLLOW CRK,Village,1941,2,26
3990,9,Delaware,Deposit (Town),3 MILES N OF STILESVILLE,COUNTY ROAD 20,COLD SPRING CREEK,County,1983,2,26
1241,9,Broome,Johnson City (Village),0.7 MI E JCT RTS 17 + 201,17   17 91071089,NORTH BROAD ST,NYSDOT,1971,2,26
7329,11,Kings,,7.7 MI SW I678+BELT PKWY,907C907CX2M14122,Mill Basin,City,2017,2,27
14715,10,Suffolk,Brookhaven (Town),.7 MI W JCT WFLOYD&MTK HY,MONTAUK HWY-CR 85,CARMANS RIVER,NYSDOT,1941,2,27
2837,6,Chemung,Erin (Town),.8 MILE EAST OF BREESPORT,223 223 62011040,TRB NEWTOWN CREEK,NYSDOT,2006,2,27
12172,11,Queens,New York (City),1.4 MI SE JCT I278 & I495,HAMILTON PLACE,495I 495IX5M13037,City,1955,2,27
2854,6,Chemung,Horseheads (Town),IN BREESPORT,223 223 62011032,JACKSON CREEK,NYSDOT,1929,2,27
527,6,Allegany,Clarksville (Town),.1 MILE N JCT SR305 & CR5,305 305 61021037,COURTNEY HLLW CRK,NYSDOT,1938,2,27
538,6,Allegany,Cuba (Town),1 MILE SE OF CUBA,305 305 61021122,JOHNSONS CREEK,NYSDOT,1938,2,27
10805,8,Orange,Minisink (Town),.6 MILE NW OF JOHNSON,SOUTH PLANK ROAD,INDIGOT CREEK,County,1959,2,27
12279,11,Queens,New York (City),.3 MI W I78+CRSS ISL PKWY,UTOPIA PKWY,907A907AX5M22175,City,1941,2,27
14633,10,Suffolk,Babylon (Town),1.8 MI E JCT SH 109 & SSP,908M908M07021034,STRAIGHT  PATH,NYSDOT,1941,2,27
3519,8,Columbia,Claverack (Town),AT HOLLOWVILLE,COUNTY ROAD 16,HOLLOWVILLE CREEK,County,1939,2,27
8754,10,Nassau,Hempstead (Town),JCT RTS 105 & WSP,JERUSALEM AVE,WANTAGH STATE PARKWAY SB,NYSDOT,1967,2,27
12891,8,Rockland,Orangetown (Town),5.2 MI NW OF SPARKILL,JEFFERSON AVENUE,MUDDY CREEK,County,1930,2,27
12825,8,Rockland,Clarkstown (Town),2.2 MI SW OF NYACK,WESTERN HIGHWAY,HACKENSACK RIVER,County,1966,2,27
4406,8,Dutchess,East Fishkill (Town),1.1 MI S JCT I84 & HOOK,WARREN FARM ROAD,WICCOPEE CREEK,Town,1980,2,27
4074,9,Delaware,Hancock (Town),IN ROCK VALLEY,COUNTY ROAD 28,BASKET BROOK,County,1993,2,27
8753,10,Nassau,Hempstead (Town),.4 MI S JCT RTS SSP+WSP,JERUSALEM AVE,WANTAGH STATE PARKWAY NB,NYSDOT,1932,2,27
4080,9,Delaware,Hancock (Town),2.1 MILES N OF HANCOCK,COUNTY ROAD 67,SANDS CREEK,County,2007,2,27
