,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
13788,7,St Lawrence,Hammond (Town),0.5 MI S OF SOUTH HAMMOND,SOUTH HAMMOND RD,BLACK CREEK,County,1998,7,19
13912,7,St Lawrence,Potsdam (Town),LOCATED IN CRARY MILLS,"CR35,CraryMillsRd",GRANNIS BROOK,County,2006,7,19
7624,4,Livingston,Springwater (Town),2.2MI N JCT RTS 15A + 15,15A 15A42011022,REYNOLDS GULF,NYSDOT,1932,7,19
9533,2,Oneida,Bridgewater (Town),1.75 MI N OF BRIDGEWATER,CR4 MAPLEDALE RD,TIONADARA CR,County,1939,7,19
4279,9,Delaware,Tompkins (Town),5 MILES N OF CANNONSVILLE,TROUT CREEK ROAD,CANNONSVILLE RESV,"NYC Dept of Water Supply, Gas and Electric",1963,7,19
10015,3,Onondaga,Cicero (Town),1.7 MI E OF CICERO CENTER,LAKESHORE ROAD,MAPLE CREEK,County,1965,7,19
12945,8,Rockland,Sloatsburg (Village),0.1MI E JCT RTE17+PARK RD,981G 981G85011001,RAMAPO RIVER,NYSDOT,1929,7,19
6833,7,Jefferson,Antwerp (Town),3.5 MI N OF PHILADELPHIA,CR 28,HALLS CREEK,County,1962,7,19
15551,9,Tioga,Waverly (Village),JCT RTS 17 + 34,17  17 65063003,CAYUTA AVE,NYSDOT,1973,7,19
14149,6,Steuben,Campbell (Town),.5 MILE WEST OF CAMPBELL,COUNTY ROAD 333,MICHIGAN CREEK,County,1939,7,19
10929,8,Orange,Tuxedo (Town),2.0 MI SE OF MOMBASHA LK,COUNTY ROAD 19,LITTLE DAM LAKE OUTLET,County,1999,7,19
13537,6,Schuyler,Dix (Town),0.25MI S JCT CO18 & RT414,COUNTY ROAD 18,SHEQUAGA CREEK,County,1984,7,19
9598,2,Oneida,Kirkland (Town),1.5 MI NE HAMILTON COLL,CR32 KIRKLAND AVENUE,SHERMAN BROOK,County,1996,7,19
12978,8,Rockland,Stony Point (Town),0.7 MI E JCT RTE 210+PIP,COUNTY ROAD 210,CEDAR POND BROOK,County,1970,7,19
10332,3,Onondaga,Syracuse (City),AT EXIT 9 OF I690,690I690I33012011,BEAR ST EXTENSION,NYSDOT,1968,7,19
1060,11,Bronx,New York (City),2.8 MI 5 JCT 187+I95,Willis Ave Ramp to I-87 Northbound,Major Deegan Expressway (SB),NYSDOT,2012,7,19
9565,2,Oneida,Deerfield (Town),3.0 MI.E.OF RTE.8 & 12,CROOKED BROOK RD,NINE MILE CREEK,Town,1949,7,19
13606,6,Schuyler,Tyrone (Town),SW END OF ALTAY,226 226 63021073,TOBEHANNA CREEK,NYSDOT,1973,7,19
7780,2,Madison,Oneida (City),3.0 MI W JCT I90<INT 34,90IX,OLD ERIE CANAL,NYS Thruway Authority,1953,7,19
12403,1,Rensselaer,Petersburg (Town),JCT.RTE.346&HOOSIC RIVER,346 346 14011026,HOOSIC RIVER,NYSDOT,1983,7,19
777,11,Bronx,New York (City),JCT I95+BRONX RIVER PKWY,95I 95IX1M21029,907H907HX1M11010,NYSDOT,1947,7,19
8340,4,Monroe,Rochester (City),CITY OF ROCHESTER,FORD STREET,GENESEE RIVER,City,1898,7,19
16102,8,Ulster,Wawarsing (Town),4.3 MI S JCT RTS 209+52,209 209 86031003,SANDBURG CREEK,NYSDOT,1961,7,19
5787,1,Essex,,3.5 m SW of Route 74,PUTNAM POND CAMPGROUND ROAD,PUTNAM CREEK,NYS Dept of Environmental Conservation,2015,7,19
6390,1,Greene,Hunter (Village),1.1 MI W JCT RT 23A & 214,23A 23A13011161,RED KILL,NYSDOT,1953,7,19
12244,11,Queens,New York (City),ROCKAWAY BLVD OVER HOOK,ROCKAWAY BLVD,HOOK CREEK,County,1993,7,19
10176,3,Onondaga,Lysander (Town),JCT RTE 31 + SENECA RIVER,31  31 33091165,SENECA RIVER,NYSDOT,2005,7,19
4280,9,Delaware,Tompkins (Town),3.5 MI S OF TROUT CREEK,TROUT CREEK ROAD,MORMON HOLLOW BRK,"NYC Dept of Water Supply, Gas and Electric",1963,7,19
11847,11,Queens,New York (City),102ND ST AT HOWARD BEACH,102ND STREET,HAWTREE BASIN,City,1997,7,19
5556,1,Essex,Crown Point (Town),ONE MI NE CROWN PT CENTER,"CR 2, IRONVILLE ROAD",PUTNAM CREEK,County,1997,7,19
8992,11,New York,New York (City),OVER HARLEM RIVER,145TH STREET,HarlemRiver Dr NB,City,2006,7,19
3661,8,Columbia,Valatie (Village),0.1 MI E RTE9 VALATIE,980B980B81011001,VALATIE KILL,NYSDOT,1948,7,19
2943,6,Chemung,Veteran (Town),2.0 MI N OF SULLIVANVILLE,BENJAMIN ROAD,N BR NEWTOWN CRK,County,1946,7,19
4035,9,Delaware,Hancock (Town),2.7 MI W JCT RTS 17 + 30,17  17 93081201,READ BROOK,NYSDOT,1961,7,19
14784,10,Suffolk,Huntington (Town),.6 MI E JCT RTE 110+NSP,OLD COUNTRY ROAD,908G908G07021027,NYSDOT,1949,7,19
7280,11,Kings,New York (City),ONE MILE EAST OF BQ EXP,METROPOLITAN AVE,ENGLISH KILLS,City,1931,7,19
9658,2,Oneida,New Hartford (Town),.9 MI S JCT SH 8 & SH 12,8    8 26073002,NY SUSQUEHNNA & W,NYSDOT,1967,7,19
10841,8,Orange,Mount Hope (Town),2.1 MI S OF OTISVILLE,GUYMARD TURNPIKE,SHAWANGUNK KILL,County,1994,7,19
8300,4,Monroe,Rochester (City),JCT I490EAST + RTE 31,490I490I43022025,RTE 31X BROAD ST,NYSDOT,1971,7,19
5528,5,Erie,Williamsville (Village),.6 MI E JCT SH 5 & SH 277,5    5 53024037,ELLICOTT CREEK,NYSDOT,1882,7,19
9659,2,Oneida,New Hartford (Town),.9 MI S JCT SH 8 & SH 12,8    8 26073002,NY SUSQUEHNNA & W,NYSDOT,1967,7,19
814,11,Bronx,New York (City),.2 MI E I278+I878,278I278IX1M54026,BRONX RIVER AVE,NYSDOT,1968,7,19
4881,5,Erie,Buffalo (City),0.8 MI E JCT RT 198 +I-90,198 198 53011008,SCAJAQUADA CREEK,NYSDOT,1960,7,20
6551,2,Hamilton,,Perkins Clearing,Spruce Lake Road,Jessup River,NYS Dept of Environmental Conservation,2015,7,20
4882,5,Erie,Buffalo (City),0.9 MI E JCT RT 198 +I-90,198 198 53011008,SCAJAQUADA CREEK,NYSDOT,1960,7,20
11753,8,Putnam,Patterson (Town),3.3 MILES SE OF PATTERSON,BRIMSTONE ROAD,HAVILAND HLLW BRK,County,1938,7,20
10253,3,Onondaga,Pompey (Town),BET CR5 & CR146-POMPEY HO,NUMBER 2 EAST RD,LIMESTONE CREEK,County,1935,7,20
12786,8,Rockland,Clarkstown (Town),0.7 MI S JCT RTS 304+59,304 304 85011228,BLAUVELT ROAD,NYSDOT,1968,7,20
12232,11,Queens,New York (City),AT JFK INT:L AIRPORT,NORTH SERVICE RD,JFK EXPRESSWAY,Port Authority of NY and NJ,1962,7,20
4725,5,Erie,Amherst (Town),JCT I90 & I290 - EXIT 50,I-290 EB RAMP TO,WEHRLE DR CR 290,NYS Thruway Authority,1953,7,20
12785,8,Rockland,Clarkstown (Town),0.7 MI S JCT RTS 304+59,304 304 85011228,BLAUVELT ROAD,NYSDOT,1968,7,20
7250,11,Kings,New York (City),NEAR PROSPECT PARK,FLATBUSH AVENUE,NYCTA FRANKLIN LN,Transit Authority,1916,7,20
16953,8,Westchester,New Rochelle (City),0.3MI.N JCT RTS HRP & CCP,907W907W87022001,WEBSTER AVERAMP,NYSDOT,1990,7,20
5271,5,Erie,Lancaster (Town),2.7 MI W JCT RTS 20 + 358,20  20 53021385,BR CAYUGA CREEK,NYSDOT,1931,7,20
8885,10,Nassau,Oyster Bay (Town),RTE 495+RTE 25 WB,495I495I03021094,25  25 03031102,NYSDOT,1962,7,20
16008,8,Ulster,Shandaken (Town),AT PINE HILL,ELM ROAD,BIRCH CREEK,Town,1958,7,20
15213,9,Sullivan,Neversink (Town),1.3 MI E OF LOWES CORNERS,EAST MOUNTAIN ROAD,TRIB ROUNDOUT CREEK,County,1956,7,20
10153,3,Onondaga,Jordan (Village),.1 MI S JCT SH 31 & I90,31  31 33091014,CSX RR / AMTRAK,NYSDOT,1983,7,20
8920,10,Nassau,Oyster Bay (Town),1 MI SE JCT RTS 24+135,MERRITTS RD,907E907E03011010,NYSDOT,1935,7,20
2525,5,Chautauqua,Poland (Town),0.9 MI W KENNEDY INT,86I 17 52111351,WESTERN NY & PENN,NYSDOT,1968,7,20
12365,1,Rensselaer,Hoosick (Town),RT 7 0.7 MI SE HOOSICK,7   7 14092203,HOOSIC RIVER,NYSDOT,2010,7,20
14530,6,Steuben,Troupsburg (Town),2.0 MI SE OF TROUPSBURG,36  36 64011016,TRIB TROUPS CREEK,NYSDOT,2008,7,20
5277,5,Erie,Lancaster (Town),2.7 MI W JCT I90 & SH 78,90IX,HARRIS HILL RD,NYS Thruway Authority,1952,7,20
111,1,Albany,Albany (City),RAMP SO MALL EXPRESS WB,SO MALL EXP WBOFF,TO SO MALL EXP WB,NYSDOT,1970,7,20
6830,7,Jefferson,Alexandria (Town),YACHT HOUSE ROAD,YACHT HOUSE ROAD,MUD CREEK,Thousand Islands Bridge Authority,1987,7,21
6829,7,Jefferson,Alexandria (Town),YACHT HOUSE ROAD,YACHT HOUSE ROAD,MUD CREEK,Thousand Islands Bridge Authority,1987,7,21
6971,7,Jefferson,Orleans (Town),2.5 MI.SW OF ALEX. BAY,81IX,COUNTY ROAD # 100,Thousand Islands Bridge Authority,1938,7,21
6983,7,Jefferson,Orleans (Town),5.0 MI.NW ALEXANDRIA BAY,TIBA U.S.CUSTOMS.,ST.LAWRENCE RV.CH,Thousand Islands Bridge Authority,1959,7,21
6984,7,Jefferson,Orleans (Town),5.0 MI.NW ALEXANDRIA BAY,TIBA U.S.CUSTOMS.,ST.LAWRENCE RV.CH,Thousand Islands Bridge Authority,1938,7,21
4687,5,Erie,Amherst (Town),JCT I-290 + I-90,290I290I53073H01,290I290I53011095,NYSDOT,1964,7,21
2687,5,Chautauqua,Westfield (Town),1.9 MI SW JCT RTS 17 & 20,20  20 52011091,FREELINGS CREEK,NYSDOT,1978,7,22
4801,5,Erie,Boston (Town),.8 MILE SE OF BOSTON,TREVETT ROAD,EIGHTEEN MILE CRK,County,1930,7,22
3022,9,Chenango,Greene (Town),2.6 MI.SW JCT RT12 & 206,12  12 92021046,GENEGANTSLET CRK.,NYSDOT,1987,7,22
14764,10,Suffolk,Huntington (Town),JCT I495 & SH 231,495I495I07031056,231 231 07011072,NYSDOT,1963,7,22
3841,3,Cortland,Virgil (Town),0.8 MI SW OF VIRGIL,OWEGO HILL ROAD,VIRGIL CREEK,County,1990,7,22
2466,5,Chautauqua,Lakewood (Village),IN LAKEWOOD,SUMMIT AVENUE,TRIB CHAUTAUQUA L,County,1940,7,22
12029,11,Queens,New York (City),AT GLENDALE,71ST AVENUE,COOPER AVENUE,City,1934,7,22
988,11,Bronx,New York (City),IN MELROSE,MELROSE AVENUE,CSX TRANS/PT MRRS,City,1897,7,22
16235,1,Warren,Lake George (Town),JCT I87 & US 9,87I 87I17101143,9  9 17102104,NYSDOT,1965,7,22
5718,1,Essex,Port Henry (Village),9N NORTH END PORT HENRY,9N  9N12031211,MILL BROOK,NYSDOT,1993,7,22
3341,7,Clinton,Peru (Town),4.6 MI N JCT US 9 & SH 22,9   9 71141014,AUSABLE RIVER,NYSDOT,1940,7,22
10922,8,Orange,Tuxedo (Town),2.7 MI SW JCT US 6 & I87,87IX,OTTER CREEK,NYS Thruway Authority,1953,7,22
12375,1,Rensselaer,Hoosick (Town),1.9MI NE OF HOOSICK FALLS,COTTRELL ROAD,WALLOOMSAC RIVER,Town,2003,7,22
11161,4,Orleans,Murray (Town),WEST SIDE OF HOLLEY,31  31 45021239,FALLS ROAD RR,NYSDOT,1976,7,22
9897,2,Oneida,Verona (Town),.2 MI NW OF DURHAMVILLE,MAIN STREET,BRANDY BROOK,Town,1906,7,22
15176,9,Sullivan,Mamakating (Town),29 MI E JCT RTS 17 + 209,CR 171,17  17 96091441,NYSDOT,1958,7,22
6973,7,Jefferson,Orleans (Town),IN LAFARGEVILLE,180 180 73011181,CHAUMONT RIVER,NYSDOT,1900,7,22
10031,3,Onondaga,Clay (Town),2.3 MI W JCT US11 & BG CL,CAUGHDENOY ROAD,ERIE CANAL CUT,NYSDOT,1990,7,22
3729,3,Cortland,Harford (Town),2.6 MI SE OF HARFORD,GRIGGS GULF ROAD,GRIGGS GULF CREEK,Town,1940,7,22
13712,7,St Lawrence,Clare (Town),1 MILE SE OF DEGRASSE,LAKE GEORGE ROAD,S BR GRASSE RIVER,County,1976,7,22
4150,9,Delaware,Meredith (Town),IN EAST MEREDITH,COUNTY ROAD 12,KORTRIGHT CREEK,County,2001,7,22
6055,2,Fulton,Oppenheim (Town),5.0 MI NE OF OPPENHEIM,NORTH ROAD,MIDDLE SPRITE CREEK,County,1939,7,22
14395,6,Steuben,Hornellsville (Town),1.0 MI S OF ARKPORT,COUNTY ROAD 65,MARSH DITCH,County,1979,7,22
5895,7,Franklin,Franklin (Town),1.75 MI NE VERMONTVILLE,SINKHOLE ROAD,LYON BROOK,Town,1927,7,22
11566,9,Otsego,Morris (Town),2 MI SOUTH OF MORRIS,PEET ROAD,BUTTERNUT CREEK,Town,1890,7,22
3973,9,Delaware,Delhi (Town),4.5 MI NE OF DELHI,HOAG CROSS ROAD,W BR DELAWARE RVR,County,1955,7,22
17277,8,Westchester,Yonkers (City),0.2 MI N JCT RTS BRP<SBSP,PALMER AVENUE,907GX,County,1922,7,22
110,1,Albany,Albany (City),ON RAMP I787 SB & MADISON,SMX EB TO 787SB,ON RAMP TO SMX EB,NYSDOT,1970,7,22
7400,7,Lewis,Leyden (Town),.9 MI E OF TALCOTTVILLE,COUNTY ROAD 43,SUGAR RIVER,County,1940,7,22
5573,1,Essex,Elizabethtown (Town),.1 MI NE OF ELIZABETHTOWN,ELIZ-WADHAMS ROAD,BOQUET RIVER,County,2001,7,22
16046,8,Ulster,Shawangunk (Town),2.5 MI SE OF BRUYNSWICK,COUNTY ROAD 19,WALLKILL RIVER,County,1940,7,22
11621,9,Otsego,Otego (Town),1 MILE NW OF OTEGO,COUNTY ROAD 7,OTSDAWA CREEK,County,1935,7,22
7396,7,Lewis,Leyden (Town),4.5 MI S JCT 12D + 26,12D 12D74021025,SUGAR RIVER,NYSDOT,1970,7,22
17284,8,Westchester,Yonkers (City),0.4 MI N JCT RTS BRP<SBSP,PONDFIELD ROAD W,907GX,County,1922,7,22
810,11,Bronx,New York (City),1 MI NE JCT I278 & I87,278I278IX1M54006,BRUCKNER BLVD SB,MTA Bridges and Tunnels (aka TBTA),1959,7,22
14598,6,Steuben,Wheeler (Town),2.7 MI NE OF WALLACE,SPAULDING ROAD,TENMILE CREEK,Town,1988,7,22
4374,8,Dutchess,East Fishkill (Town),INT RTS I84(WB)& TSP,84I 84I82021124,987G 987G82031029,NYSDOT,1963,7,22
16091,8,Ulster,Wawarsing (Town),0.8 MI E JCT RTS 44+209,44  44 86011008,KERHONKSON RES IN,NYSDOT,1957,7,22
8879,10,Nassau,Oyster Bay (Town),JCT RTE 495+RTE 135,135 135 03011107,495I495I03021133,NYSDOT,1962,7,22
2268,5,Chautauqua,Dunkirk (Town),6.1 MI NE JCT RTS 5 + 380,5   5 52011258,CANADAWAY CREEK,NYSDOT,1930,7,22
3231,7,Clinton,Au Sable (Town),2MI NE OF KEESEVILLE,9   9 71141014,AUSABLE RIVER,NYSDOT,1934,7,22
2708,5,Chautauqua,,RTE 20 + SLIPPERY ROCK CK,20 20 52011198,SLIPPERY ROCK CREEK,NYSDOT,2017,7,22
839,11,Bronx,New York (City),1.4MI N I95+BX RIVER PKWY,907H907HX1M12024,907F  X(EB),NYSDOT,1949,7,23
774,11,Bronx,New York (City),I95 AND WEBSTER AVENUE,95I 95IX1M21013,WEBSTER AVENUE,NYSDOT,1960,7,23
1651,5,Cattaraugus,East Otto (Town),2 MILES SE OF EAST OTTO,MEYER HILL ROAD,EAST OTTO CREEK,County,2013,7,23
15276,9,Sullivan,Rockland (Town),FINCH STREET,FINCH STREET,CATTAIL BROOK,Town,2000,7,23
1191,9,Broome,Colesville (Town),1.7 MI W OF CHENANGO C LN,EAST WINDSOR ROAD,88I 88I91011115,NYSDOT,1974,7,23
1618,5,Cattaraugus,Conewango (Town),4.0 MI N JCT RTS 241+ 394,241 241 51011039,CONEWANGO FEEDER,NYSDOT,1939,7,23
5099,5,Erie,Depew (Village),0.6 MI E JCT US20&NY130,20  20 53021343,CAYUGA CREEK,NYSDOT,2002,7,23
16096,8,Ulster,Wawarsing (Town),1.8 MI W JCT RTS 55+209,55  55 86021089,RONDOUT CREEK,NYSDOT,2017,7,23
9856,2,Oneida,Vernon (Town),0.8 MI EAST OF SH 365,SCHOLTZ ROAD,SCONONDOA CREEK,County,2000,7,23
1758,5,Cattaraugus,Hinsdale (Town),.4 MI EAST JCT I86 & SH16,86I 17 51125062,OIL CREEK CHANNEL,NYSDOT,1972,7,23
1759,5,Cattaraugus,Hinsdale (Town),0.4 MI E JCT RTS 17 + 16,86I 17 51125062,OIL CREEK CHANNEL,NYSDOT,1972,7,23
7783,2,Madison,Oneida (City),4.0 MI E JCT I90<INT 34,CANAL RD CR 76,90IX,NYS Thruway Authority,1953,7,23
1772,5,Cattaraugus,Hinsdale (Town),0.7 MI E JCT RTS 17 + 16,UNDERWOOD ROAD,86I 17 51125064,NYSDOT,1972,7,23
11590,9,Otsego,Oneonta (Town),IN CITY OF ONEONTA,23  23 94023100,SUSQUEHANNA RIVER,NYSDOT,1973,7,23
7601,4,Livingston,Nunda (Village),VILLAGE OF NUNDA,WALNUT STREET,KESHEQUA CREEK,County,2014,7,23
7719,2,Madison,Fenner (Town),2.8 MI SE OF CHITTENANGO,CR21 PERRYVILLE ROAD,BR CANASERAGA CRK,County,1980,7,23
9349,5,Niagara,Niagara Falls (City),1.6 MI E JCT RT 951A&190I,951A951A54011016,CAYUGA DRIVE,NYSDOT,1970,7,23
16420,1,Washington,Salem (Town),3.5 MI SE JCT SH22 & SH29,BUFFUM ROAD,BATTEN KILL,County,2014,7,23
11344,3,Oswego,Parish (Town),JCT OF RTS I-81 + 126,104 126 34011001,81I 81I34041155,NYSDOT,1961,7,23
15770,8,Ulster,Denning (Town),In Denning,DENNING  ROAD,Flat Brook,County,1970,7,23
13921,7,St Lawrence,Potsdam (Town),CO RD 34-750' WEST RT 310,WEST POTSDAM ROAD,NETTLE CREEK,County,2000,7,23
1832,5,Cattaraugus,Little Valley (Town),0.9 MI SW OF ELKDALE,WOODWORTH HOLLOW,LITTLE VALLEY CRK,County,1986,7,23
17286,8,Westchester,Yonkers (City),1.6 MI SW OF TUCKAHOE,RAMP K NB TO 987F,GRASSY SPRAIN BRK,NYSDOT,1958,7,23
1657,5,Cattaraugus,Ellicottville (Town),3.4 MI N JCT RTES 240&242,240 240 51021035,BEAVER MEADOWS CR,County,1992,7,23
13922,7,St Lawrence,Potsdam (Town),1.0 MI S OF SLAB CITY,WRIGHT ROAD,TROUT BROOK,County,2004,7,23
2844,6,Chemung,Erin (Town),3.0 MI NW OF ERIN,SAND BANK ROAD,JACKSON CREEK,County,1964,7,23
8531,2,Montgomery,Florida (Town),2 MI SE OF MINAVILLE,CR154 SULPHUR SPRINGS RD,S CHUCTANUNDA CK,County,2002,7,23
8486,2,Montgomery,Amsterdam (Town),1 MI N OF FORT JOHNSON,CR38 MCDONALD DR,MCQUEEN CREEK,County,1959,7,23
10159,3,Onondaga,Lafayette (Town),1.9 MI SE JCT RTS 20 + 11,20  20 33081210,BUTTERNUT CREEK,NYSDOT,1931,7,23
2101,3,Cayuga,Moravia (Village),IN VILLAGE OF MORAVIA,SMITH STREET,MILL CREEK,Village,2008,7,23
16889,8,Westchester,Mount Pleasant (Town),4.1 MI NE OF TARRYTOWN,987G987G87011033,SAW MILL RIVER,NYSDOT,1972,7,23
6175,4,Genesee,Le Roy (Town),JCT RTS 19 & I90-LEROY,19  19 41031122,90IX,NYS Thruway Authority,1998,7,23
2862,6,Chemung,Horseheads (Town),0.4 MI N OF BREESPORT,CR16 JACKSON CRK,JACKSON CREEK,County,1982,7,23
2756,6,Chemung,Big Flats (Town),0.6 MI N OF BIG FLATS,HILLVIEW DR,TRIB CHEMUNG RIVR,County,1934,7,23
6442,1,Greene,Prattsville (Town),2 MI NE PRATTSVILLE,CR11 HUNTERSFIELD,HUNTERSFIELD CRK,County,1991,7,23
15269,9,Sullivan,Rockland (Town),2.2 MI E OF EXIT 96 -SH17,CR 81,SPRAGUE BROOK,County,1986,7,23
7382,7,Lewis,Harrisburg (Town),3 MI SOUTH OF COPENHAGEN,WOOD BATTLE ROAD,COBB CREEK,County,1939,7,23
13684,7,St Lawrence,Brasher (Town),2.5 MI N OF NO LAWRENCE,SHADY CITY ROAD,DEER RIVER,County,1989,7,23
14539,6,Steuben,Troupsburg (Town),2 MILES SW OF TROUPSBURG,COUNTY ROAD 84,SQUAB HOLLOW CRK,County,1990,7,23
14535,6,Steuben,Troupsburg (Town),3.2 MI NW OF TROUPSBURG,COUNTY ROAD 117,KEEGANS CREEK,County,1983,7,23
13680,7,St Lawrence,Brasher (Town),1 MI N OF NORTH LAWRENCE,"CR 55, YOUMMELL R",DEER RIVER,County,1960,7,23
2645,5,Chautauqua,Sinclairville (Village),AT SINCLAIRVILLE CO RD 49,COUNTY ROAD 66,MILL CREEK,County,1959,7,23
14030,6,Steuben,Avoca (Town),0.8 MI SW JCT RTS 17 +415,86I  17 64044191,GOFF CREEK,NYSDOT,1970,7,23
13658,3,Seneca,Tyre (Town),1.5 MI E OF EXIT 41,90IX,BLACK BROOK,NYS Thruway Authority,1953,7,23
16519,4,Wayne,Newark (Village),0.5 MI E JCT RTE 88 + C,CLINTON STREET,ERIE CANAL,NYSDOT,1913,7,23
14031,6,Steuben,Avoca (Town),0.8 MI SW JCT RTS 17 +415,86I  17 64044191,GOFF CREEK,NYSDOT,1970,7,23
11230,3,Oswego,Fulton (City),IN FULTON,NORTH SIXTH ST,CSX TRANSPRTATION,City,1927,7,23
2441,5,Chautauqua,Jamestown (City),AT JAMESTOWN,BUFFALO STREET,CHADAKOIN RIVER,County,1973,7,23
13195,1,Saratoga,Wilton (Town),1.2 MI N I87 & BALLARD RD,87I 87I15091288,SNOOK KILL,NYSDOT,1962,7,23
5272,5,Erie,Lancaster (Town),0.6 MI E JCT RT 33 & 78,33  33 53012060,ELLICOTT CREEK,NYSDOT,1993,7,23
16295,1,Washington,Argyle (Town),1.8 MI S JCT RTS 197 + 40,WEST VALLEY ROAD,MOSES KILL,County,1938,7,23
7370,7,Lewis,Greig (Town),AT GLENFIELD,GREIG ROAD,BLACK RIVER,County,1964,7,23
2012,3,Cayuga,Auburn (City),.2 MI NE JCT US20 & SH326,CANOGA STREET,OWASCO OUTLET,City,1930,7,23
13482,9,Schoharie,Schoharie (Town),CENTRAL BRIDGE,CHURCH STREET,COBLESKILL CREEK,County,1914,7,23
1467,9,Broome,Vestal (Town),1.0 MI S OF JOHNSON CITY,WASHINGTON DRIVE,FULLER HOLLOW CR.,Town,1961,7,23
3210,9,Chenango,Smyrna (Town),2.5 MI NW OF UPPERVILLE,BISBY ROAD,TRIB PLEASANT BROOK,County,1978,7,23
6812,7,Jefferson,Adams (Village),0.1 MI E OF SR178 & I-81,I-81 NB ramps to NY178,BROWN BROOK,NYSDOT,1959,7,23
7230,11,Kings,New York (City),AT KENSINGTON,CORTELYOU ROAD,NYCTA BRIGHTON LN,Transit Authority,1907,7,23
2448,5,Chautauqua,Jamestown (City),AT JAMESTOWN,HOPKINS AVENUE,CHADAKOIN RIVER,County,1930,7,23
16234,1,Warren,Lake George (Town),JCT I87 & US 9,87I 87I17101140,9   9 17102103,NYSDOT,1965,7,23
10285,3,Onondaga,Skaneateles (Town),1.3 MI N OF SKANEATELES,COUNTY ROAD 133,SKANEATELES CREEK,County,1997,7,23
15807,8,Ulster,Gardiner (Town),JCT RTE 44+WALLKILL R,44  44 86011143,WALLKILL RIVER,NYSDOT,1938,7,23
10551,4,Ontario,Phelps (Town),1 MI SW OF PHELPS VILLAGE,GRIFFITH ROAD,FLINT CREEK,County,2003,7,23
10556,4,Ontario,Phelps (Town),IN VILLAGE OF PHELPS,NORTH WAYNE ST,CANANDAIGUA OUTLT,County,2011,7,23
2383,5,Chautauqua,French Creek (Town),0.8 MI NE OF FRENCH CREEK,COUNTY ROAD 4,FRENCH CREEK,County,1959,7,23
4375,8,Dutchess,East Fishkill (Town),INT RTS I84(EB) & TSP,84I 84I82021124,987G 987G82031029,NYSDOT,1963,7,23
3185,9,Chenango,Sherburne (Town),3.7 MI SE OF SHERBURNE,PLEASANT VALLEY,NEGRO HOLLOW CREEK,County,1947,7,23
16710,8,Westchester,Greenburgh (Town),JCT RTS 9A+100C,100C100C87011002,9A  9A87032076,NYSDOT,1936,7,23
2952,6,Chemung,Veteran (Town),2.5 MI NE SULLIVANVILLE,JACKSON CREEK RD,BULKLEY CREEK,County,1944,7,23
14443,6,Steuben,Jasper (Town),1.5 MI E OF FIVE CORNERS,OLD STATE ROAD,TUSCARORA CREEK,Town,2017,7,23
13194,1,Saratoga,Wilton (Town),1.2 MI N I87 & BALLARD RD,87I 87I15091288,SNOOK KILL,NYSDOT,1962,7,23
8628,2,Montgomery,Root (Town),1.0 MI NW OF LYKERS,DARROW ROAD,EAST CREEK,County,1934,7,23
16455,1,Washington,White Creek (Town),2 MI N OF WHITE CREEK,SHAFTSBURY HOLLOW RD.,LITTLE WHITE CREEK,County,1963,7,23
2251,5,Chautauqua,Clymer (Town),1.6 MI S OF CLYMER CENTER,BROWNELL ROAD,BROWNELL BRANCH,County,1950,7,23
7031,7,Jefferson,Rodman (Town),0.6 MI NE OF E RODMAN,SANDY CREEK ROAD,SANDY CREEK,County,2001,7,23
10035,3,Onondaga,Clay (Town),1.2 MI E JCT SH481 & BG C,HORSESHOE IS ROAD,ERIE CANAL,NYSDOT,1990,7,23
10214,3,Onondaga,Marcellus (Town),1.1 MI N JCT RTS 174 +175,174 174 33011120,NINEMILE CREEK,NYSDOT,2001,7,23
7482,7,Lewis,Watson (Town),7 MILES EAST OF LOWVILLE,ERIE CANAL ROAD,INDEPENDENCE RVR,County,1966,7,23
15475,9,Tioga,Owego (Town),3.6 MI NORTH OF APALACHIN,FOSTER VALLEY RD,FOSTER CREEK,Town,2013,7,23
10037,3,Onondaga,Clay (Town),2.7 MI E JCT 481 &BARGE C,MORGAN ROAD,ONEIDA RIVER,NYSDOT,1991,7,23
16444,1,Washington,White Creek (Town),3.4 MI ESE CENT WHITE CRK,"CR 68, WHITE CREEK RD.",LITTLE WHITE CRK,County,1933,7,23
15403,9,Tioga,Candor (Town),3.3 MI NW OF CANDOR,PROSPECT VALLEY ROAD,PROSPECT VALLEY CREEK,Town,1980,7,23
10670,8,Orange,Cornwall (Town),7 MI N JCT US 9W & SH 293,9W   9W83021116,CR 107-QUAKER AVE,NYSDOT,1941,7,23
15262,9,Sullivan,Rockland (Town),IN LEWBEACH,COUNTY ROAD 152,SHIN CREEK,County,1952,7,23
8589,2,Montgomery,Minden (Town),3 MILES SW OF FORT PLAIN,FREYSBUSH ROAD,S BR OTSQUAGO CRK,County,1936,7,23
7032,7,Jefferson,Rodman (Town),1.5 MILES SW OF RODMAN,TOAD HOLLOW ROAD,SANDY CREEK,County,1991,7,23
8588,2,Montgomery,Minden (Town),3.5 MI W OF FT PLAIN,FREYSBUSH ROAD,S B OTSQUAGO CRK,County,1936,7,23
